Datum;Uhrzeit;Ana1 - 1: T_Kollektor;Ana2 - 2: T_I_VL;Ana3 - 3: T_I_RL;Ana4 - 4: T_II_VL;Ana5 - 5: T_II_RL;Ana6 - 6: T_SP_oben;Ana7 - 7: T_Anf_Entfeuchter;Ana8 - 8: T_reg_nach_HX_(TIBT851);Ana9 - 9: T_SP_mitte_ob;Ana10 - 10: T_SP_mitte_unten;Ana11 - 11: T_SP_unten;Ana12 - 12: T_III_VL_1;Ana13 - 13: T_AU;Ana14 - 14: Betrieb_Entfeuchter;Ana15 - 15: P_el;Ana16 - 16: Störung_Entfeuchter;Ana17 - 12: PWM Pumpe_I;Ana18 - 1: T_reg_(TICBT103);Dig1 - 1: Pumpe_I;Dig2 - 2: Pumpe_II;Dig3 - 3: Pumpe_III;Dig4;Dig5 - 5: Anforderung_Entfeuchter;Dig6;Dig7;Dig8;Dig9;Dig10;Dig11;Dig12 - 12: PWM Pumpe_I;Dig13 - 13: SpannungsversTPHI 1;Dig14 - 14: SpannungsversTPHI 2
2026-06-14;14:21:24;41,0;40,3;40,0;38,7;39,4;51,2;0,0;19,2;45,8;42,2;37,2;21,4;16,6;0;0,00;0;0;21,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:23:24;39,8;39,7;39,1;38,3;38,9;51,2;0,0;19,3;45,8;42,2;37,1;22,0;16,4;0;0,00;0;0;21,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:25:24;38,3;39,1;38,3;38,1;38,4;51,2;0,0;19,3;45,7;42,2;37,1;22,7;16,2;0;0,00;0;0;21,8;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:27:24;40,7;39,3;38,6;38,0;38,1;51,2;0,0;19,4;45,8;42,2;37,0;23,4;15,7;0;0,00;0;0;21,8;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:29:24;38,5;38,7;37,8;37,9;37,8;51,2;0,0;19,4;45,8;42,1;37,0;24,0;15,2;0;0,00;0;0;21,8;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:31:24;39,4;38,7;37,9;37,9;37,5;51,2;0,0;19,4;45,8;42,2;37,0;24,5;14,8;0;0,00;0;0;21,8;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:33:24;39,3;38,4;37,6;38,0;37,4;51,2;0,0;19,4;45,8;42,2;36,9;24,9;14,6;0;0,00;0;0;21,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:35:24;37,1;37,8;36,8;38,1;37,2;51,2;0,0;19,6;45,8;42,2;37,0;25,3;14,5;0;0,00;0;0;21,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:37:24;40,2;38,1;37,5;38,3;37,0;51,3;0,0;19,6;45,8;42,2;36,9;25,7;14,5;0;0,00;0;0;21,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:39:24;38,3;37,6;36,7;38,4;36,9;51,3;0,0;19,6;45,8;42,2;36,8;26,0;14,7;0;0,00;0;0;21,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:41:24;36,4;37,1;36,1;38,5;36,6;51,2;0,0;19,7;45,7;42,2;36,8;26,2;14,9;0;0,00;0;1;21,9;1;0;0;;1;;;;;;;1;1;1
2026-06-14;14:43:24;40,0;37,3;36,7;38,6;36,5;51,2;0,0;19,7;45,8;42,2;36,8;26,3;15,3;0;0,00;0;0;21,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:45:24;38,2;36,8;36,1;38,6;36,3;51,2;0,0;19,7;45,8;42,1;36,7;26,4;15,8;0;0,00;0;0;21,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:47:24;43,6;36,9;36,7;38,7;36,1;51,2;0,0;19,7;45,8;42,2;36,7;26,4;16,0;0;0,00;0;0;21,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:49:24;41,9;36,4;36,0;38,8;35,9;51,2;0,0;19,7;45,8;42,1;36,7;26,4;16,2;0;0,00;0;0;21,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:51:24;40,3;36,0;35,4;38,8;35,6;51,2;0,0;19,7;45,7;42,1;36,6;26,4;16,4;0;0,00;0;0;21,8;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:53:24;48,1;43,8;41,6;38,9;35,5;51,2;0,0;19,7;45,8;42,1;36,6;26,2;16,7;0;0,00;0;1;21,8;1;1;0;;1;;;;;;;1;1;1
2026-06-14;14:55:24;40,6;43,2;38,5;42,2;35,9;51,2;0,0;19,7;45,7;42,9;37,0;26,2;16,9;0;0,00;0;0;21,8;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:57:24;43,6;41,5;39,9;41,1;37,0;51,1;0,0;19,7;45,8;43,0;37,1;26,1;17,2;0;0,00;0;0;21,8;0;0;0;;1;;;;;;;0;1;1
2026-06-14;14:59:24;47,3;45,3;41,6;41,5;37,6;51,2;0,0;19,7;45,7;42,9;37,0;26,0;17,5;0;0,00;0;1;21,8;1;1;0;;1;;;;;;;1;1;1
2026-06-14;15:01:24;44,9;44,8;39,3;43,4;36,7;51,2;0,0;19,7;45,7;43,3;37,3;26,0;17,5;0;0,00;0;1;21,7;1;1;0;;1;;;;;;;1;1;1
2026-06-14;15:03:24;42,5;43,8;39,3;42,8;37,1;51,1;0,0;19,7;45,8;43,2;37,6;26,0;17,5;0;0,00;0;1;21,7;1;1;0;;1;;;;;;;1;1;1
2026-06-14;15:05:24;41,3;42,3;41,5;41,3;38,6;51,2;0,0;19,7;45,7;43,2;37,8;26,0;17,3;0;0,00;0;0;21,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:07:24;40,3;41,4;40,6;40,5;40,0;51,1;0,0;19,6;45,7;43,1;37,7;26,0;17,2;0;0,00;0;0;21,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:09:24;42,0;41,0;40,4;40,0;40,0;51,1;0,0;19,6;45,7;43,1;37,8;25,9;17,0;0;0,00;0;0;21,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:11:24;42,7;40,5;39,8;39,8;39,6;51,1;0,0;19,6;45,8;43,2;37,7;25,9;17,0;0;0,00;0;0;21,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:13:24;41,0;39,8;39,0;39,6;39,2;51,2;0,0;19,6;45,8;43,1;37,8;25,9;16,9;0;0,00;0;0;21,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:15:24;48,4;40,0;39,9;39,4;38,9;51,1;0,0;19,6;45,7;43,1;37,7;25,9;17,0;0;0,00;0;1;21,5;1;0;0;;1;;;;;;;1;1;1
2026-06-14;15:17:24;41,6;44,5;39,8;43,3;37,2;51,1;0,0;19,5;45,8;43,3;37,9;25,9;17,1;0;0,00;0;0;21,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:19:24;40,9;43,1;39,0;42,3;38,5;51,2;0,0;19,4;45,7;43,4;38,1;25,8;17,0;0;0,00;0;1;21,4;1;0;0;;1;;;;;;;1;1;1
2026-06-14;15:21:24;41,5;41,4;40,7;41,6;40,0;51,1;0,0;19,4;45,8;43,4;38,2;25,8;16,7;0;0,00;0;0;21,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:23:24;39,7;40,6;39,8;41,0;40,0;51,1;0,0;19,4;45,7;43,3;38,1;25,8;16,1;0;0,00;0;0;21,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:25:24;42,2;39,9;39,8;40,5;39,6;51,1;0,0;19,4;45,8;43,4;38,0;25,8;15,8;0;0,00;0;0;21,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:27:24;40,6;39,3;38,9;40,1;38,9;51,1;0,0;19,4;45,8;43,3;38,1;25,8;15,7;0;0,00;0;0;21,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:29:24;38,6;38,7;38,1;39,9;38,4;51,1;0,0;19,4;45,7;43,3;38,0;25,8;15,6;0;0,00;0;0;21,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:31:24;42,5;38,6;38,3;39,7;38,0;51,1;0,0;19,3;45,7;43,3;38,0;25,8;15,8;0;0,00;0;0;21,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:33:24;40,5;38,1;37,5;39,8;37,6;51,1;0,0;19,3;45,7;43,3;37,9;25,8;16,0;0;0,00;0;0;21,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:35:24;45,5;38,2;38,0;39,8;37,3;51,1;0,0;19,3;45,7;43,3;37,8;25,8;16,3;0;0,00;0;1;21,1;1;0;0;;1;;;;;;;1;1;1
2026-06-14;15:37:24;41,6;47,5;40,4;44,2;37,2;51,1;0,0;19,3;45,7;43,3;37,9;25,8;16,6;0;0,00;0;0;21,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:39:24;40,7;46,6;39,5;44,3;39,2;51,1;0,0;19,3;45,7;43,3;38,2;25,8;16,6;0;0,00;0;0;21,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:41:24;42,6;46,2;44,4;43,5;40,7;51,0;0,0;19,3;45,6;43,3;38,1;25,8;16,7;0;0,00;0;0;21,0;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:43:25;40,8;45,4;43,3;42,6;42,4;51,0;0,0;19,2;45,6;43,3;38,0;25,8;16,6;0;0,00;0;0;21,0;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:45:25;40,1;44,7;43,0;41,7;42,9;51,0;0,0;19,2;45,6;43,3;38,0;25,8;16,2;0;0,00;0;0;21,0;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:47:25;43,7;43,7;43,2;40,8;42,8;51,1;0,0;19,2;45,7;43,3;38,0;25,8;16,1;0;0,00;0;0;21,0;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:49:25;42,0;42,9;42,3;40,0;42,3;51,1;0,0;19,2;45,7;43,3;37,9;25,8;16,0;0;0,00;0;0;20,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:51:25;47,8;40,3;40,5;39,2;41,7;51,0;0,0;19,2;45,7;43,3;37,9;25,8;16,0;0;0,00;0;1;20,9;1;0;0;;1;;;;;;;1;1;1
2026-06-14;15:53:25;41,0;45,9;40,0;43,2;37,9;51,0;0,0;19,1;45,6;43,3;38,3;25,8;15,8;0;0,00;0;0;20,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:55:25;40,1;45,1;39,1;42,8;39,3;51,0;0,0;19,1;45,7;43,2;38,3;25,8;15,6;0;0,00;0;0;20,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:57:25;40,8;44,6;42,9;42,0;40,7;51,1;0,0;19,1;45,6;43,3;38,4;25,8;15,5;0;0,00;0;0;20,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;15:59:25;39,2;43,7;42,0;41,2;42,1;51,0;0,0;19,1;45,7;43,2;38,2;25,8;15,4;0;0,00;0;0;20,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:01:25;41,3;43,3;42,7;40,4;42,1;51,0;0,0;19,1;45,7;43,2;38,3;25,8;15,4;0;0,00;0;0;20,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:03:25;40,2;42,5;41,7;39,7;41,7;51,0;0,0;19,1;45,7;43,2;38,2;25,8;15,4;0;0,00;0;0;20,6;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:05:25;38,7;41,7;40,9;39,1;41,1;51,0;0,0;18,9;45,7;43,2;38,1;25,8;15,4;0;0,00;0;0;20,6;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:07:25;41,8;41,2;40,9;38,6;40,7;51,0;0,0;18,9;45,7;43,2;38,1;25,8;15,6;0;0,00;0;0;20,6;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:09:25;39,9;40,5;40,0;38,2;40,0;51,0;0,0;18,9;45,7;43,2;38,1;25,8;15,8;0;0,00;0;0;20,6;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:11:25;42,0;40,1;39,7;38,0;39,5;51,0;0,0;18,9;45,7;43,2;38,1;25,8;16,0;0;0,00;0;0;20,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:13:25;42,9;39,6;39,1;37,9;38,9;51,0;0,0;18,9;45,6;43,2;38,1;25,8;16,2;0;0,00;0;0;20,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:15:25;41,1;38,9;38,3;38,2;38,5;51,0;0,0;18,9;45,6;43,2;38,0;25,8;16,2;0;0,00;0;0;20,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:17:25;49,1;38,1;38,0;38,6;38,1;51,0;0,0;18,9;45,7;43,2;38,0;25,8;16,6;0;0,00;0;1;20,4;1;0;0;;1;;;;;;;1;1;1
2026-06-14;16:19:25;41,9;47,0;40,4;44,6;37,4;51,0;0,0;18,9;45,6;43,3;38,5;25,9;16,7;0;0,00;0;0;20,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:21:25;40,9;46,1;39,5;44,2;40,1;51,0;0,0;18,9;45,6;43,3;38,5;25,9;16,7;0;0,00;0;1;20,2;1;0;0;;1;;;;;;;1;1;1
2026-06-14;16:23:25;43,4;45,5;43,8;43,4;41,4;51,0;0,0;18,9;45,6;43,3;38,7;25,9;16,8;0;0,00;0;0;20,2;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:25:25;41,5;44,6;42,8;42,4;42,5;51,0;0,0;18,9;45,6;43,3;38,4;25,9;16,5;0;0,00;0;0;20,2;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:27:25;49,4;42,6;42,9;41,5;42,7;51,0;0,0;18,9;45,7;43,3;38,4;25,9;16,5;0;0,00;0;1;20,2;1;0;0;;1;;;;;;;1;1;1
2026-06-14;16:29:25;43,2;48,0;41,2;46,1;38,1;51,0;0,0;18,9;45,6;43,3;38,9;25,9;16,6;0;0,00;0;1;20,0;1;1;0;;1;;;;;;;1;1;1
2026-06-14;16:31:25;42,7;42,6;41,6;42,5;39,1;50,9;0,0;18,9;45,6;43,6;39,8;25,9;16,7;0;0,00;0;0;20,0;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:33:25;43,3;42,0;41,2;41,6;40,2;51,0;0,0;18,8;45,6;43,6;39,6;25,9;16,7;0;0,00;0;0;20,0;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:35:25;41,9;41,2;40,2;40,9;40,1;51,0;0,0;18,8;45,7;43,6;39,8;26,0;16,5;0;0,00;0;0;19,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:37:25;45,3;41,4;40,6;40,5;39,8;50,9;0,0;18,8;45,7;43,6;39,7;26,0;16,4;0;0,00;0;0;19,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:39:25;44,4;41,0;39,9;40,2;39,7;50,9;0,0;18,8;45,6;43,6;39,6;26,0;16,3;0;0,00;0;0;19,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:41:25;42,7;40,3;39,1;39,9;39,6;50,9;0,0;18,8;45,6;43,6;39,4;26,0;16,3;0;0,00;0;0;19,9;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:43:25;50,6;41,2;41,1;39,8;39,4;50,9;0,0;18,8;45,6;43,6;39,3;26,0;16,4;0;0,00;0;1;19,9;1;0;0;;1;;;;;;;1;1;1
2026-06-14;16:45:25;42,5;48,7;41,1;45,5;38,8;50,9;0,0;18,8;45,6;43,7;39,9;26,0;16,4;0;0,00;0;0;19,8;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:47:25;41,9;48,0;41,6;45,0;41,1;50,9;0,0;18,8;45,6;43,6;40,1;26,0;16,6;0;0,00;0;0;19,8;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:49:25;44,0;47,7;45,4;44,1;41,4;50,9;0,0;18,8;45,6;43,6;40,0;26,1;17,0;0;0,00;0;0;19,8;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:51:25;42,3;46,8;44,3;43,2;42,0;50,9;0,0;18,8;45,6;43,6;39,7;26,1;17,2;0;0,00;0;0;19,8;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:53:25;53,8;43,9;41,9;42,6;39,0;50,9;0,0;18,8;45,6;43,6;39,9;26,1;17,1;0;0,00;0;1;19,8;1;0;0;;1;;;;;;;1;1;1
2026-06-14;16:55:25;45,8;50,4;43,4;48,7;39,8;50,9;0,0;18,8;45,6;43,8;41,0;26,1;17,1;0;0,00;0;1;19,7;1;1;0;;1;;;;;;;1;1;1
2026-06-14;16:57:25;44,0;46,1;41,2;44,8;39,7;50,8;0,0;18,8;45,5;44,0;41,6;26,1;17,1;0;0,00;0;0;19,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;16:59:25;45,1;44,7;43,3;43,8;41,8;50,9;0,0;18,8;45,5;44,1;41,4;26,2;17,3;0;0,00;0;0;19,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:01:25;43,4;43,7;42,3;42,8;42,5;50,8;0,0;18,8;45,5;44,1;41,4;26,2;17,4;0;0,00;0;0;19,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:03:25;41,6;42,9;41,4;42,0;42,2;50,9;0,0;18,8;45,5;44,1;41,1;26,2;17,4;0;0,00;0;0;19,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:05:25;40,1;42,1;40,5;41,2;41,8;50,9;0,0;18,8;45,5;44,1;41,3;26,2;17,5;0;0,00;0;0;19,7;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:07:25;38,7;41,5;39,7;40,6;41,4;50,8;0,0;18,8;45,5;44,1;41,1;26,3;17,4;0;0,00;0;0;19,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:09:25;37,6;40,9;39,0;40,1;40,9;50,9;0,0;18,8;45,5;44,1;41,0;26,3;17,5;0;0,00;0;0;19,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:11:25;36,4;40,3;38,3;39,8;40,5;50,8;0,0;18,8;45,5;44,1;40,9;26,3;17,5;0;0,00;0;0;19,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:13:25;35,5;39,7;37,6;39,6;40,0;50,8;0,0;18,8;45,5;44,1;40,9;26,3;17,4;0;0,00;0;0;19,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:15:25;34,5;39,2;36,9;39,7;39,4;50,8;0,0;18,8;45,5;44,1;40,8;26,3;17,3;0;0,00;0;0;19,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:17:25;33,7;38,7;36,3;39,9;38,8;50,8;0,0;18,8;45,5;44,1;40,7;26,3;17,5;0;0,00;0;0;19,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:19:25;33,0;38,2;35,8;40,3;38,2;50,8;0,0;18,8;45,5;44,1;40,5;26,4;17,6;0;0,00;0;0;19,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:21:25;32,2;37,8;35,2;40,4;38,0;50,8;0,0;18,8;45,5;44,1;40,5;26,4;17,4;0;0,00;0;0;19,5;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:23:25;31,5;37,5;34,7;40,6;38,0;50,8;0,0;18,8;45,5;44,1;40,4;26,4;17,2;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:25:25;31,0;37,3;34,3;40,7;38,2;50,8;0,0;18,8;45,5;44,1;40,3;26,4;17,4;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:27:25;30,4;37,0;33,8;40,8;38,4;50,8;0,0;18,8;45,5;44,0;40,2;26,4;17,2;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:29:25;30,0;37,0;33,4;40,8;38,6;50,8;0,0;18,8;45,5;44,0;40,1;26,4;17,0;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:31:25;29,5;36,9;32,9;40,7;38,6;50,8;0,0;18,8;45,5;44,0;40,0;26,4;16,9;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:33:25;29,1;36,7;32,5;40,7;38,7;50,8;0,0;18,8;45,5;44,0;40,0;26,4;17,0;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:35:25;28,9;36,7;32,2;40,7;38,7;50,8;0,0;18,8;45,5;44,0;39,8;26,4;17,2;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:37:25;28,5;36,6;31,8;40,6;38,6;50,8;0,0;18,8;45,5;44,0;39,8;26,4;17,1;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:39:25;28,2;36,5;31,5;40,6;38,6;50,8;0,0;18,8;45,5;44,0;39,7;26,4;16,9;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:41:25;27,9;36,4;31,2;40,6;38,6;50,8;0,0;18,8;45,5;44,0;39,7;26,5;16,8;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:43:26;27,8;36,3;30,9;40,6;38,5;50,8;0,0;18,8;45,5;44,0;39,6;26,5;16,7;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:45:26;27,5;36,1;30,6;40,6;38,5;50,8;0,0;18,8;45,5;44,0;39,5;26,5;16,7;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:47:26;27,3;36,1;30,4;40,6;38,5;50,8;0,0;18,8;45,5;44,0;39,5;26,5;16,5;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:49:26;27,1;35,9;30,2;40,6;38,5;50,8;0,0;18,8;45,5;44,0;39,4;26,5;16,4;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:51:26;26,9;35,9;29,9;40,6;38,5;50,7;0,0;18,8;45,5;44,0;39,3;26,5;16,1;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:53:26;26,8;35,7;29,7;40,6;38,5;50,7;0,0;18,8;45,5;44,0;39,3;26,5;16,1;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:55:26;26,6;35,7;29,5;40,6;38,5;50,7;0,0;18,8;45,5;44,0;39,2;26,5;16,1;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:57:26;26,5;35,6;29,3;40,6;38,5;50,7;0,0;18,8;45,4;44,0;39,2;26,5;16,2;0;0,00;0;0;19,4;0;0;0;;1;;;;;;;0;1;1
2026-06-14;17:59:26;26,3;35,4;29,1;40,6;38,5;50,7;0,0;18,8;45,5;44,0;39,1;26,5;16,3;0;0,00;0;0;19,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:01:26;26,3;35,3;28,9;40,6;38,5;50,7;0,0;18,8;45,4;44,0;39,0;26,5;16,2;0;0,00;0;0;19,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:03:26;26,3;35,3;28,7;40,6;38,5;50,7;0,0;18,8;45,5;44,0;39,0;26,5;16,3;0;0,00;0;0;19,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:05:26;26,3;35,2;28,6;40,6;38,4;50,7;0,0;18,8;45,5;44,0;38,9;26,5;16,3;0;0,00;0;0;19,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:07:26;26,3;35,3;28,4;40,6;38,4;50,7;0,0;18,8;45,4;44,0;38,9;26,5;16,5;0;0,00;0;0;19,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:09:26;26,2;35,3;28,3;40,6;38,4;50,7;0,0;18,8;45,4;44,0;38,8;26,5;16,6;0;0,00;0;0;19,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:11:26;26,2;35,1;28,2;40,6;38,4;50,7;0,0;18,8;45,4;43,9;38,8;26,5;16,9;0;0,00;0;0;19,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:13:26;26,1;35,1;28,0;40,6;38,4;50,7;0,0;18,8;45,4;44,0;38,7;26,5;17,1;0;0,00;0;0;19,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:15:26;26,1;35,0;27,9;40,6;38,4;50,7;0,0;18,8;45,4;43,9;38,7;26,5;17,2;0;0,00;0;0;19,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:17:26;26,0;34,8;27,8;40,5;38,4;50,7;0,0;18,8;45,4;43,9;38,7;26,5;17,1;0;0,00;0;0;19,3;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:19:26;25,9;34,9;27,7;40,6;38,4;50,7;0,0;18,8;45,4;43,9;38,6;26,5;17,1;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:21:26;25,7;34,9;27,6;40,5;38,4;50,7;0,0;18,8;45,4;43,9;38,6;26,5;17,0;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:23:26;25,5;34,9;27,5;40,6;38,4;50,7;0,0;18,8;45,4;43,9;38,5;26,5;17,0;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:25:26;25,4;34,8;27,3;40,6;38,3;50,7;0,0;18,8;45,4;43,9;38,5;26,5;17,0;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:27:26;25,4;34,6;27,2;40,6;38,3;50,7;0,0;18,8;45,4;43,9;38,4;26,4;16,8;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:29:26;25,2;34,6;27,1;40,5;38,3;50,6;0,0;18,8;45,4;43,9;38,4;26,4;16,8;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:31:26;25,2;34,6;27,0;40,5;38,3;50,6;0,0;18,8;45,4;43,9;38,4;26,4;16,7;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:33:26;25,2;34,5;26,9;40,5;38,3;50,6;0,0;18,8;45,4;43,9;38,3;26,4;16,7;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:35:26;25,1;34,6;26,8;40,6;38,3;50,6;0,0;18,8;45,4;43,9;38,3;26,4;16,7;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:37:26;25,1;34,5;26,7;40,5;38,3;50,6;0,0;18,8;45,4;43,9;38,3;26,4;16,7;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:39:26;25,0;34,4;26,6;40,5;38,3;50,6;0,0;18,8;45,4;43,9;38,2;26,4;16,9;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:41:26;24,9;34,4;26,5;40,5;38,3;50,6;0,0;18,8;45,4;43,9;38,2;26,4;17,0;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:43:26;24,8;34,3;26,4;40,5;38,3;50,6;0,0;18,8;45,4;43,9;38,1;26,4;16,9;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:45:26;24,7;34,3;26,3;40,5;38,3;50,6;0,0;18,8;45,4;43,9;38,1;26,4;16,7;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-14;18:47:26;24,6;34,5;26,3;40,5;38,3;50,6;0,0;18,8;45,4;43,9;38,1;26,4;16,5;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
