Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-07-13 13:43:13.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-07-15 11:13:13.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-07-14 18:40:13.676,5212,24.3815068,50.2393105,68.9179444,77.6866143,24.7897412,34.0358113,32.3477475,9.72783043,-0.00270979201,39.7918864,37.048373,5.82678168,32.1958941,90.9592853,0.114765085,0.530200741,,,,,,,,,,,,
2026-07-14 18:40:33.643,5213,24.3441656,49.9226583,68.9209778,77.6833745,24.7690141,34.2155056,32.3114546,9.72513205,-0.00251655244,39.8044312,36.9281785,5.8321593,32.1961892,89.3107607,0.115566777,0.60162155,,,,,,,,,,,,
2026-07-14 18:40:53.643,5214,24.3094087,50.51162,68.9286572,77.6799784,24.7544849,34.0985571,32.3124573,9.69959651,-0.000979797091,39.7301873,37.0559637,5.7674673,32.1953122,90.8194376,0.110133043,0.562817473,,,,,,,,,,,,
2026-07-14 18:41:13.643,5215,24.3161148,50.5022593,68.9197488,77.6796238,24.7747583,33.6318777,32.2537801,9.69908838,-2.74674238E-05,39.6781141,37.2460871,5.69361255,32.1973845,90.7621505,0.112796692,0.49465424,,,,,,,,,,,,
2026-07-14 18:41:33.680,5216,24.3217839,50.7391235,68.8977357,77.6761676,24.770035,33.2611592,32.2628209,9.72132511,-0.000868603554,39.6640052,37.4350302,5.91540386,32.1055341,92.8752211,0.112482509,0.403039194,,,,,,,,,,,,
2026-07-14 18:41:53.683,5217,24.3015874,50.9047064,68.8901942,77.6740698,24.825287,33.2444866,32.2111378,9.74917372,-0.000948941918,39.6573741,37.4040785,5.90125705,31.9887651,93.019652,0.106991072,0.499564506,,,,,,,,,,,,
2026-07-14 18:42:13.644,5218,24.2839194,50.8494403,68.8906558,77.6739917,24.8029992,32.9535172,32.1925848,9.82077026,0.000429074211,39.6861523,37.3926824,5.84160515,31.9888276,91.9439235,0.104026303,0.533301243,,,,,,,,,,,,
2026-07-14 18:42:33.643,5219,24.3284762,50.5490113,68.8528887,77.6731802,24.7975869,33.7349766,32.1993358,9.8069186,0.00431678231,39.6385697,37.1839332,5.88692099,31.9886829,92.9737569,0.112054243,0.606320108,,,,,,,,,,,,
2026-07-14 18:42:53.643,5220,24.3328932,50.5466343,68.8300847,77.669676,24.8038765,33.8063564,32.1667211,9.89995151,-0.00028124978,39.6012073,37.1850695,6.10492313,31.9898736,91.4769682,0.108889766,0.505799656,,,,,,,,,,,,
2026-07-14 18:43:13.643,5221,24.3269756,50.3824389,68.839928,77.6707459,24.8088772,33.5745104,32.1287499,9.89423036,-0.00189111753,39.6115745,37.1196457,5.77214954,31.9881988,91.5955204,0.0987062086,0.525119743,,,,,,,,,,,,
2026-07-14 18:43:33.643,5222,24.2982011,50.2777379,68.8328722,77.6720983,24.7916176,33.7492116,32.097771,9.92265352,-0.00181651351,39.6175862,36.9252175,5.82707659,31.988533,89.7553048,0.105591563,0.518584104,,,,,,,,,,,,
2026-07-14 18:43:53.643,5223,24.3141481,50.2266982,68.8588055,77.674184,24.764333,33.9492971,32.0661049,9.92298292,-0.00172075791,39.5658776,36.9135525,5.78850696,31.9902544,89.0107479,0.110245084,0.510204554,,,,,,,,,,,,
2026-07-14 18:44:13.643,5224,24.3310078,50.2274118,68.8864415,77.6708,24.7417164,34.2251557,32.0915046,9.94770092,0.00358942073,39.5302944,37.0496357,5.86659611,31.9893007,90.6491051,0.114031151,0.482559552,,,,,,,,,,,,
2026-07-14 18:44:33.651,5225,24.3538157,50.0180535,68.8949002,77.663551,24.7587464,33.8715964,32.0829945,10.0027017,0.00308252712,39.5651417,37.131025,5.67130885,31.9885032,91.5885796,0.109999596,0.633596328,,,,,,,,,,,,
2026-07-14 18:44:53.643,5226,24.3664651,49.7532927,68.8779109,77.6639177,24.7233189,33.7510666,32.0902692,9.94712317,-0.00308094352,39.5735233,37.0486299,5.67178128,31.9906209,90.5708896,0.0838729029,0.599695688,,,,,,,,,,,,
2026-07-14 18:45:13.644,5227,24.3169937,49.6996848,68.8812979,77.6628598,24.7134459,33.7190864,32.0610069,9.91769985,0.00519529171,39.6339859,36.9251003,5.98307179,31.8011379,89.816501,0.117851567,0.59801568,,,,,,,,,,,,
2026-07-14 18:45:33.686,5228,24.3363784,49.7048738,68.8855123,77.6567169,24.6956555,33.8053624,32.0287384,9.96503644,0.00385916964,39.5694653,36.9392287,5.86929916,31.9893152,89.0550885,0.113195471,0.409192393,,,,,,,,,,,,
2026-07-14 18:45:53.643,5229,24.332397,49.7045993,68.9053791,77.6604375,24.6746415,32.8872647,32.0064957,9.96868271,-0.000374327826,39.616905,36.8540092,5.9321222,31.9881879,89.6130594,0.107919855,0.411678258,,,,,,,,,,,,
2026-07-14 18:46:13.643,5230,24.3289936,49.5321825,68.9242749,77.6574922,24.6632213,32.5173799,31.9936817,9.92886024,-0.00359451378,39.5759536,36.6810774,5.84723799,31.7816482,89.7979531,0.0937214822,0.474671711,,,,,,,,,,,,
2026-07-14 18:46:33.643,5231,24.3317488,49.2747992,68.9325179,77.6554065,24.6611845,32.4921586,31.9729945,9.98595042,0.000739411743,39.5575886,36.4017575,5.68647897,31.7811292,89.2121503,0.101704223,0.505505996,,,,,,,,,,,,
2026-07-14 18:46:53.666,5232,24.3092584,49.1975446,68.9282555,77.6577086,24.6985744,32.3483526,31.9737052,9.93976079,6.837782E-05,39.4317036,36.1532862,5.81676696,31.7823445,91.2550304,0.110056678,0.543531533,,,,,,,,,,,,
2026-07-14 18:47:13.661,5233,24.2727035,48.8769056,68.9086703,77.6578769,24.6602484,32.1942052,31.938233,9.99895531,0.00531088887,39.3461764,35.9697239,6.01473496,31.7803183,90.7607538,0.105498067,0.544009584,,,,,,,,,,,,
2026-07-14 18:47:33.673,5234,24.2433731,49.4049468,68.8737804,77.6533208,24.6596101,32.1327437,31.9252437,10.0156716,0.00279661172,39.2220582,35.7759659,5.69123263,31.7819947,91.5973474,0.101867637,0.485141027,,,,,,,,,,,,
2026-07-14 18:47:53.661,5235,24.2559044,49.7138224,68.8438846,77.6513313,24.659418,32.0839364,31.9027249,10.0380474,0.00259354906,39.0875381,35.7470744,5.92162477,31.7824643,91.5611034,0.105911917,0.416486084,,,,,,,,,,,,
2026-07-14 18:48:13.643,5236,24.2609479,50.2792098,68.8235745,77.6509646,24.6621797,32.1596697,31.9067714,10.1163238,-0.0032269086,38.9548498,35.8808144,5.86650814,31.7822656,90.4475163,0.107674205,0.502630861,,,,,,,,,,,,
2026-07-14 18:48:33.643,5237,24.2668988,49.8982478,68.8040678,77.6476527,24.6683199,32.0508529,31.8918393,10.1737027,0.00455122646,38.8951114,36.0933592,5.96053631,31.783007,92.4298396,0.102493133,0.581830242,,,,,,,,,,,,
2026-07-14 18:48:53.643,5238,24.2864841,49.6973671,68.7993739,77.6460599,24.6468552,31.979286,31.8358217,10.2103498,-0.00142386335,38.8564077,36.0155441,5.90528265,31.7808934,90.874109,0.112960267,0.541209571,,,,,,,,,,,,
2026-07-14 18:49:13.643,5239,24.2719326,50.483002,68.7941286,77.6434392,24.5922705,31.9834732,31.7923184,10.2698278,0.00276866854,38.8030378,36.02835,5.95776135,31.7810985,91.4404891,0.105011921,0.450468676,,,,,,,,,,,,
2026-07-14 18:49:33.643,5240,24.2921976,49.5594048,68.7875465,77.645014,24.6687267,32.0506992,31.7980241,10.3360989,0.000808405518,38.7408687,36.0157934,5.66758733,31.781885,92.2771429,0.107792769,0.498144012,,,,,,,,,,,,
2026-07-14 18:49:53.668,5241,24.2652456,49.602504,68.7912692,77.6404579,24.6444162,31.9786188,31.743155,10.4721755,0.00397305683,38.6796872,36.0849496,5.94812368,31.7521865,90.9403617,0.111795412,0.385808873,,,,,,,,,,,,
2026-07-14 18:50:13.643,5242,24.3100906,50.1068759,68.7907596,77.6364488,24.6840429,31.9887706,31.7215494,10.5368985,0.0026137997,38.6494518,36.0078021,5.90157362,31.5621385,93.0865242,0.105695543,0.4678629,,,,,,,,,,,,
2026-07-14 18:50:33.681,5243,24.3304693,50.1990217,68.7818096,77.6333172,24.6419083,31.9842206,31.6877256,10.5728267,0.0026667258,38.6569612,35.9609357,5.91445487,31.5622735,90.692915,0.102560593,0.573402887,,,,,,,,,,,,
2026-07-14 18:50:53.644,5244,24.3689884,50.0479779,68.7875765,77.6351986,24.6297179,31.9810879,31.6259585,10.6629248,0.0032857139,38.5998179,35.8975934,5.9366017,31.5631216,92.2972425,0.103419924,0.531163673,,,,,,,,,,,,
2026-07-14 18:51:13.683,5245,24.4015445,49.7532258,68.8361154,77.6357215,24.6634277,31.9249147,31.5353683,10.7442635,-0.000442455127,38.5426891,35.9633752,5.95239807,31.3901278,92.4025412,0.105226372,0.47283463,,,,,,,,,,,,
2026-07-14 18:51:33.686,5246,24.3446216,49.8073401,68.8608857,77.6366351,24.6699607,31.8561212,31.4777893,10.8198577,0.00213734757,38.5369797,35.8048308,5.80004078,31.3540903,90.374905,0.109756273,0.387038147,,,,,,,,,,,,
2026-07-14 18:51:53.701,5247,24.3501875,50.5636827,68.8615571,77.6339664,24.6996652,31.7425349,31.4486513,10.8842376,0.0042540446,38.4366115,35.7822234,5.84706138,31.3553421,89.1608977,0.113802755,0.504720627,,,,,,,,,,,,
2026-07-14 18:52:13.651,5248,24.3782466,50.3126284,68.8715024,77.6262367,24.6710828,31.7369426,31.3697604,10.9688583,-0.00283188655,38.4468322,35.8349278,5.85648151,31.3541846,93.9962338,0.128653534,0.547062281,,,,,,,,,,,,
2026-07-14 18:52:33.668,5249,24.4135623,50.1085725,68.8473315,77.6233876,24.6362279,31.6816673,31.3093408,11.0453617,0.0048489944,38.3905698,35.8661485,5.91282798,31.1470122,91.0340992,0.113973195,0.594170785,,,,,,,,,,,,
2026-07-14 18:52:53.691,5250,24.4150456,50.0496435,68.8160511,77.6252449,24.6712113,31.7183819,31.2201191,11.122878,0.00197593077,38.3196781,35.7087064,5.91459157,31.1475247,95.1811702,0.107090807,0.567973594,,,,,,,,,,,,
2026-07-14 18:53:13.656,5251,24.4079173,50.0388473,68.7705757,77.6195107,24.6647931,31.6463604,31.1690124,11.1490272,0.00178507228,38.272317,35.6415054,5.96126859,31.1487167,91.2457923,0.0962357278,0.462372144,,,,,,,,,,,,
2026-07-14 18:53:33.667,5252,24.3602947,50.0837957,68.7397756,77.6177496,24.6515321,31.6893382,31.1592382,11.2259996,0.00073166405,38.1360267,35.6362769,6.03606737,31.0173771,94.2310321,0.107859363,0.449717453,,,,,,,,,,,,
2026-07-14 18:53:53.659,5253,24.3675722,49.7108524,68.727235,77.6148344,24.6032894,31.7306677,31.0502817,11.3466315,-0.00230792321,38.0431729,35.6985056,6.01936637,30.9417429,93.1719471,0.106017146,0.521787045,,,,,,,,,,,,
2026-07-14 18:54:13.684,5254,24.3544735,49.601874,68.7035268,77.6116909,24.6328363,31.674536,31.029117,11.4221243,0.00548523151,37.9929607,35.6711942,6.00842113,30.9416708,93.3791029,0.102046038,0.598186413,,,,,,,,,,,,
2026-07-14 18:54:33.644,5255,24.3204915,49.8210593,68.701063,77.6094549,24.6159779,31.6390317,30.9819444,11.4808566,0.0035176046,37.9483585,35.5452424,5.96866346,30.9418065,94.2394213,0.105135794,0.553550115,,,,,,,,,,,,
2026-07-14 18:54:53.692,5256,24.3362706,50.4212055,68.6842965,77.6077419,24.6299054,31.5105871,30.9599152,11.5313018,0.00154839415,37.8622744,35.5998029,5.8035593,30.940419,94.7379856,0.106406249,0.556493543,,,,,,,,,,,,
2026-07-14 18:55:13.699,5257,24.283217,50.6290062,68.6819347,77.6063234,24.6107186,31.4521791,30.9124921,11.5826442,-0.00220382234,37.8120149,35.7336654,5.74823453,30.7346392,93.9449869,0.106534006,0.409089953,,,,,,,,,,,,
2026-07-14 18:55:33.643,5258,24.3412778,50.0943235,68.6775468,77.60327,24.5878933,31.5211326,30.8512343,11.6732713,-0.000921341191,37.8013989,35.6000217,5.93589759,30.7333021,93.5125978,0.0943242555,0.511536267,,,,,,,,,,,,
2026-07-14 18:55:53.656,5259,24.3253967,49.3620043,68.6824263,77.6037569,24.6061313,31.5959537,30.8062453,11.7168372,0.00237798344,37.7522802,35.2920406,5.87103933,30.7332204,94.554807,0.108499452,0.529292445,,,,,,,,,,,,
2026-07-14 18:56:13.643,5260,24.334084,49.5020159,68.6933602,77.6004751,24.5954781,31.6831984,30.7732583,11.7817314,0.000375286233,37.6579635,35.1299393,5.79044638,30.7321426,91.1105622,0.11659335,0.612889894,,,,,,,,,,,,
2026-07-14 18:56:33.688,5261,24.3277879,49.2866768,68.7008233,77.6038831,24.617191,31.5682918,30.7047679,11.8386958,0.00339192234,37.5637996,35.1252928,5.96037601,30.7343037,90.8892639,0.105381485,0.485311759,,,,,,,,,,,,
2026-07-14 18:56:53.643,5262,24.3325946,48.3886524,68.7400993,77.6024526,24.627642,31.6247378,30.6803551,12.011655,-0.00109857974,37.4880935,35.0481292,5.95996264,30.5150882,90.7580434,0.108663585,0.534619298,,,,,,,,,,,,
2026-07-14 18:57:13.673,5263,24.3272158,48.6394464,68.7874266,77.602158,24.5797905,31.5528274,30.5892857,12.0834496,-0.00223196318,37.3849074,34.8801692,5.90537464,30.5131219,90.4290888,0.11812926,0.513482618,,,,,,,,,,,,
2026-07-14 18:57:33.643,5264,24.346675,48.6838552,68.8249173,77.5982872,24.5760708,31.4330951,30.5519441,12.1420561,0.000761933146,37.2907642,34.9119265,6.01482181,30.5131081,93.356904,0.108607931,0.464864838,,,,,,,,,,,,
2026-07-14 18:57:53.659,5265,24.3265486,48.9852097,68.8163808,77.5997838,24.5777909,31.4069046,30.5017696,12.2131046,-0.00180829696,37.1839026,34.9993717,5.8578211,30.3113111,92.4513101,0.11896536,0.544221292,,,,,,,,,,,,
2026-07-14 18:58:13.644,5266,24.3041331,48.5400042,68.7830206,77.5950775,24.5949566,31.4090209,30.4290824,12.3858539,0.000641415256,37.1046692,35.0747097,5.73039653,30.3065676,93.1018512,0.107303835,0.569298478,,,,,,,,,,,,
2026-07-14 18:58:33.643,5267,24.2833043,49.0749696,68.7365805,77.5923006,24.5683284,31.4535239,30.3886237,12.4465868,0.0024067862,37.0497834,35.0527422,6.19229155,30.3086406,92.8394275,0.110622821,0.574085817,,,,,,,,,,,,
2026-07-14 18:58:53.650,5268,24.2648962,49.1512732,68.7254367,77.5906958,24.5755517,31.4732779,30.2981277,12.4833503,0.0037980017,37.0041079,35.1533151,6.16426675,30.3072982,94.0259987,0.0954262452,0.507199663,,,,,,,,,,,,
2026-07-14 18:59:13.646,5269,24.2724794,48.5884204,68.6855434,77.5913269,24.5934656,31.414049,30.2435046,12.6014017,0.000774137315,36.8978744,35.1987953,5.90939916,30.0994447,94.9434005,0.112402893,0.417585601,,,,,,,,,,,,
2026-07-14 18:59:33.643,5270,24.2685685,48.8914573,68.6656419,77.5942421,24.5783179,31.3805548,30.132777,12.7360712,-0.00310702735,36.8457261,35.3247908,6.04835715,30.1004045,92.5392569,0.109900224,0.465035571,,,,,,,,,,,,
2026-07-14 18:59:53.676,5271,24.298247,48.8708963,68.6642392,77.5892473,24.6033304,31.3270543,30.1026152,12.8061379,0.00286782339,36.8140756,35.2877168,5.93416942,30.0993499,93.0329169,0.108585605,0.443407181,,,,,,,,,,,,
2026-07-14 19:00:13.643,5272,24.291797,48.8215339,68.6738542,77.583429,24.5801867,31.3232491,30.05203,12.9153136,-0.0024240168,36.7658917,35.2463289,5.97308901,30.1004025,91.6668094,0.103384231,0.613647946,,,,,,,,,,,,
2026-07-14 19:00:33.694,5273,24.256177,48.9546266,68.6880071,77.5842464,24.5684741,31.3082162,30.0325662,12.9693383,0.00459017638,36.7211528,35.2566443,5.94820334,29.8933699,90.5254908,0.108351133,0.507049418,,,,,,,,,,,,
2026-07-14 19:00:53.643,5274,24.267557,49.196314,68.7044679,77.5813493,24.5739656,31.3421017,29.9908418,13.0109143,-0.00122197744,36.6766904,35.3645703,6.15979914,29.8920629,93.7993285,0.116534467,0.490379099,,,,,,,,,,,,
2026-07-14 19:01:13.677,5275,24.3158257,48.8910084,68.6955122,77.5797445,24.6271265,31.6300376,29.9331267,13.0687504,0.00578852005,36.6493265,35.4006083,6.08876861,29.8931949,92.0420864,0.123297266,0.50752064,,,,,,,,,,,,
2026-07-14 19:01:33.643,5276,24.3195276,48.315903,68.6747774,77.5729586,24.655953,31.8440547,29.8825974,13.0627194,-0.0018408575,36.6352915,35.1885413,5.96128155,29.8920375,94.0093552,0.100011411,0.476898063,,,,,,,,,,,,
2026-07-14 19:01:53.648,5277,24.3218062,48.1963055,68.6617275,77.5718947,24.6445093,32.3457178,29.8371393,13.1548719,0.0028501101,36.5752518,35.0360238,6.08476592,29.8237625,95.5848671,0.0886487617,0.549145217,,,,,,,,,,,,
2026-07-14 19:02:13.671,5278,24.3058637,48.1216614,68.6726194,77.5704582,24.6127706,32.5128214,29.7868279,13.2268961,-0.00111577589,36.4939007,35.1030614,6.1467221,29.6848401,91.9138144,0.114227122,0.610035247,,,,,,,,,,,,
2026-07-14 19:02:33.645,5279,24.2563328,48.4573097,68.6588862,77.5667677,24.6262777,32.2871963,29.7286191,13.2756241,0.000427800932,36.4804115,35.0922525,5.95722692,29.6863087,91.5616254,0.104508553,0.563746258,,,,,,,,,,,,
2026-07-14 19:02:53.676,5280,24.2478986,49.3670871,68.671912,77.5696528,24.6047422,31.8613791,29.6553235,13.3281843,0.00297616009,36.4158723,35.2344918,5.93239201,29.6846997,93.2345487,0.110476254,0.454238449,,,,,,,,,,,,
2026-07-14 19:03:13.643,5281,24.2322009,49.1517763,68.6921313,77.568096,24.6417642,31.9921694,29.6106864,13.4377034,-0.000920681568,36.3916738,35.4502766,5.91221572,29.6846648,93.709873,0.109238208,0.395260623,,,,,,,,,,,,
2026-07-14 19:03:33.660,5282,24.2338826,49.6342691,68.6985753,77.5639608,24.6104922,31.0846536,29.5590157,13.5500066,0.0029418804,36.4298865,35.5572124,5.93907059,29.4660311,95.0434966,0.112525667,0.516808486,,,,,,,,,,,,
2026-07-14 19:03:53.643,5283,24.2409063,49.5643336,68.6656119,77.5610517,24.6319645,30.7150568,29.4886351,13.5951053,-0.00170447879,36.4200744,35.7234408,5.85941908,29.4671724,94.6080472,0.112663441,0.473729268,,,,,,,,,,,,
2026-07-14 19:04:13.657,5284,24.2249733,49.514828,68.6385892,77.5631193,24.681059,30.8867079,29.4640845,13.6556534,-0.000638445803,36.4366728,35.6997419,6.12209343,29.4659976,92.4551332,0.0967119705,0.556438908,,,,,,,,,,,,
2026-07-14 19:04:33.644,5285,24.2503748,49.6723515,68.6319894,77.564057,24.6685799,31.4177902,29.3844452,13.7308213,-4.55875117E-05,36.4218701,35.727496,6.10177429,29.4655402,92.5295685,0.104112429,0.563452598,,,,,,,,,,,,
2026-07-14 19:04:53.650,5286,24.2609205,48.9011418,68.6421498,77.5613522,24.660751,31.087558,29.3387835,13.8050599,-0.000165261912,36.3951539,35.7784681,5.93311167,29.2595734,91.222621,0.101960625,0.529230981,,,,,,,,,,,,
2026-07-14 19:05:13.655,5287,24.3005916,48.0105404,68.6523043,77.5589059,24.6490047,31.4001348,29.2937073,13.8618459,1.47760077E-05,36.3987377,35.716053,6.12048173,29.2583614,92.4919766,0.109938312,0.513373349,,,,,,,,,,,,
2026-07-14 19:05:33.659,5288,24.3253307,48.0069736,68.6688189,77.5620494,24.6710115,31.6128111,29.2741215,13.8801671,0.00333631638,36.3653752,35.5409247,5.99572995,29.2582375,91.9606616,0.0997957608,0.442498884,,,,,,,,,,,,
2026-07-14 19:05:53.643,5289,24.324815,48.4957543,68.6626567,77.5585633,24.6854945,31.1091571,29.2609009,13.9141082,0.00439385704,36.3375921,35.5518763,6.10215508,29.2586625,91.52089,0.0989807929,0.449273549,,,,,,,,,,,,
2026-07-14 19:06:13.694,5290,24.3172592,48.8708619,68.6616496,77.556093,24.7051311,30.4108607,29.2243467,13.8550412,-0.00226604522,36.3107591,35.6426054,5.81861874,29.2581241,94.5011595,0.0972182075,0.582588294,,,,,,,,,,,,
2026-07-14 19:06:33.643,5291,24.3087079,48.5569685,68.6718041,77.554939,24.7016218,30.8625521,29.2180713,13.9246677,0.0026828992,36.3435437,35.7545125,5.92574782,29.2584599,92.4601954,0.0965911411,0.594450786,,,,,,,,,,,,
2026-07-14 19:06:53.643,5292,24.3755341,48.7345274,68.6602709,77.5495535,24.7093465,31.0653085,29.198733,13.9301104,0.00241591519,36.3244329,35.6639616,5.9218192,29.2573979,91.2548239,0.107769268,0.458110661,,,,,,,,,,,,
2026-07-14 19:07:13.643,5293,24.3248533,48.6289862,68.5596264,77.5451478,24.7086239,30.5227227,29.1998194,13.8814376,-0.00199004714,36.3206774,35.6014522,5.83933955,29.2572294,90.7262163,-0.00011041286,0.416540719,,,,,,,,,,,,
2026-07-14 19:07:33.643,5294,24.3392063,48.0285877,68.2527364,77.4126848,24.7275115,31.1406766,29.1459547,13.9011203,-0.000752438714,36.2456709,35.4208649,6.0280732,29.1452667,93.6035532,-0.000109388465,0.492291303,,,,,,,,,,,,
2026-07-14 19:07:53.643,5295,24.3544457,47.741363,67.9532703,77.2017791,24.7279532,31.2604691,29.1263873,13.9105049,0.00313781592,36.2184475,35.3209089,6.2021734,29.0632134,91.5360335,-0.000110819886,0.497980109,,,,,,,,,,,,
2026-07-14 19:08:13.643,5296,24.3560442,47.53721,67.5561477,76.9341215,24.6768916,31.7774198,29.0978384,13.9097198,0.000971327724,36.1679868,35.1275118,5.95193149,29.063252,91.6488868,-0.000112917847,0.568390181,,,,,,,,,,,,
2026-07-14 19:08:33.643,5297,24.3461558,47.8061976,67.0910076,76.6114203,24.6791249,31.8161052,29.0559447,13.9424199,0.00319209804,36.1257033,34.9613071,5.90131646,29.0621084,93.8389769,-0.000113868485,0.608505484,,,,,,,,,,,,
2026-07-14 19:08:53.643,5298,24.3289593,48.4299867,66.6628419,76.2506887,24.6706282,31.2501497,29.0468283,13.9731585,0.00294955225,36.0306476,34.9750346,6.09566613,29.0615061,94.8591535,-0.000114933856,0.489607388,,,,,,,,,,,,
2026-07-14 19:09:13.657,5299,24.3047107,48.9636489,66.2858566,75.8689582,24.6785945,30.3537904,28.9635317,14.0579838,-0.00190888597,35.9638159,34.9062202,5.92758853,29.0637229,96.1609901,-0.000117018158,0.520912895,,,,,,,,,,,,
2026-07-14 19:09:33.643,5300,24.3098304,48.7704859,65.9578961,75.4822021,24.6865267,30.7822938,28.9755899,14.0748834,0.00515719218,35.9079587,34.7331968,5.96466713,29.0280537,94.9001326,-0.000110981057,0.45325503,,,,,,,,,,,,
2026-07-14 19:09:53.643,5301,24.3292519,48.4680296,65.6817907,75.0909866,24.6817774,30.7604044,28.9352218,14.1375727,0.0020532836,35.7963667,34.2654316,6.11979536,28.8562579,95.574129,-0.000112125648,0.538416388,,,,,,,,,,,,
2026-07-14 19:10:13.677,5302,24.3112244,48.3020169,65.446622,74.6899806,24.6655376,30.9653277,28.8877047,14.2418083,-0.00230997793,35.5699252,33.8572585,6.19002682,28.8574677,96.0083422,-0.000110183395,0.487749819,,,,,,,,,,,,
2026-07-14 19:10:33.676,5303,24.3065921,49.1167068,65.2398661,74.258514,24.6619609,30.3112187,28.8631963,14.3502382,0.00534876316,35.3934256,33.8083459,6.2249586,28.8565608,99.5023683,-0.000115810738,0.545354956,,,,,,,,,,,,
2026-07-14 19:10:53.644,5304,24.3324459,48.9473863,65.0506555,73.7689997,24.6861622,30.23804,28.7919288,14.4507606,0.00373460667,35.2428422,33.6820396,5.96883527,28.8558353,97.22921,-0.000120361783,0.534107101,,,,,,,,,,,,
2026-07-14 19:11:13.644,5305,24.2931206,48.5903168,64.8866574,73.1902739,24.7100264,29.5863854,28.7314998,14.5003895,0.00269414266,35.0662596,33.4088359,5.79942873,28.853971,97.3969813,-0.000116351618,0.486978108,,,,,,,,,,,,
2026-07-14 19:11:33.644,5306,24.2559966,47.8060489,64.7388451,72.4923944,24.6725032,30.0107031,28.6976925,14.6085408,0.00100674969,34.8579933,33.0669407,6.03455329,28.6350003,94.9212876,-0.000113384971,0.469051198,,,,,,,,,,,,
2026-07-14 19:11:53.643,5307,24.2764362,47.6064602,64.6046899,71.6469973,24.7072316,30.5001682,28.6170517,14.7471819,0.00308483925,34.589037,32.754995,6.3167978,28.6387265,100.151822,-0.000114458536,0.613333798,,,,,,,,,,,,
2026-07-14 19:12:13.671,5308,24.2776212,47.9287036,64.4836933,70.6453546,24.7013115,31.0772176,28.5356719,14.9032589,0.00218900039,34.3637978,32.6830039,6.08357308,28.6389957,101.697024,-0.000109489539,0.600214715,,,,,,,,,,,,
2026-07-14 19:12:33.654,5309,24.2704874,47.6548166,64.3670174,69.4974112,24.690066,31.3326756,28.4548363,15.003029,0.00429235558,34.1139029,32.5370296,6.09860599,28.4298422,101.388522,-0.000110358225,0.533437829,,,,,,,,,,,,
2026-07-14 19:12:53.661,5310,24.232761,47.9391721,64.2510879,68.2373567,24.6605759,31.0896097,28.3642296,15.1939856,-0.00213992169,33.8799284,32.3486912,6.05127016,28.4292311,99.1756795,-0.000112251307,0.471325355,,,,,,,,,,,,
2026-07-14 19:13:13.643,5311,24.1860285,47.5985325,64.1377126,66.8997743,24.6129441,31.1668498,28.2410772,15.3597491,-0.00102373899,33.6987119,32.2924384,6.19220546,28.2219611,97.4056515,-0.00011919807,0.438585696,,,,,,,,,,,,
2026-07-14 19:13:33.655,5312,24.2049292,47.7009087,64.0241915,65.5273673,24.6445732,30.618119,28.1135467,15.6311861,0.00106717986,33.4299724,32.2500324,6.0531969,28.0153499,98.8113155,-0.000113174628,0.569756041,,,,,,,,,,,,
2026-07-14 19:13:53.643,5313,24.1729569,47.4370848,63.9107103,64.1486195,24.6612888,29.9086998,27.9800476,15.834664,0.00115523834,33.2082908,32.1912861,6.2553491,28.0036437,97.4461,-0.000108590803,0.577152172,,,,,,,,,,,,
2026-07-14 19:14:13.643,5314,24.1450693,47.7718482,63.7916124,62.793799,24.7008119,30.3017038,27.8611053,16.1128871,-0.00137469963,32.9937176,32.1604647,5.97008842,27.8070407,98.8664716,-0.000107159382,0.607808895,,,,,,,,,,,,
2026-07-14 19:14:33.655,5315,24.1261126,47.7071487,63.6688916,61.4802403,24.6955946,30.4522244,27.7360294,16.4145438,0.00178257399,32.7985138,32.2827231,6.09701135,27.7198817,104.524156,-0.00011436839,0.584097569,,,,,,,,,,,,
2026-07-14 19:14:53.693,5316,24.1327844,47.3569181,63.5420696,60.2338743,24.6640494,29.8771865,27.5979179,16.7130334,0.00394402424,32.6206916,32.2886456,6.10979601,27.5875377,99.9840569,-0.000113603508,0.467261922,,,,,,,,,,,,
2026-07-14 19:15:13.677,5317,24.1095578,46.7156306,63.4139237,59.0571058,24.6970945,29.3681486,27.4773447,16.9844321,-0.00205956264,32.3818689,32.1680731,6.38806073,27.3815139,98.9110387,-0.000112060087,0.434488116,,,,,,,,,,,,
