Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-22 13:57:00.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-24 10:49:49.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-23 18:45:49.442,5181,-40.0004234,-8.33256891E-05,51.6529521,62.0096228,24.7267137,30.2584996,24.5213043,27.4893742,0.00224414669,-40.0004122,-9.15755298E-05,-0.000111991794,,,,,,,,,,,,,,,,
2026-06-23 18:46:09.433,5182,-40.0004408,-5.68986228E-05,51.5377035,61.7301427,24.7148757,30.1887539,24.6041217,27.2882931,0.000519883799,-40.0004157,-7.95569596E-05,-0.000107503578,,,,,,,,,,,,,,,,
2026-06-23 18:46:29.463,5183,-40.0004961,-6.93078539E-05,51.4445414,61.4398957,24.7068726,30.1884567,24.6403682,27.0849799,0.00744256879,-40.0005643,-0.000121955166,-0.000113070823,,,,,,,,,,,,,,,,
2026-06-23 18:46:49.420,5184,-40.0003646,-3.55731293E-05,51.3690094,61.1434719,24.7350661,30.1903554,24.7126189,26.9018599,0.00607648788,-40.0005708,-0.000159642461,-0.00011500488,,,,,,,,,,,,,,,,
2026-06-23 18:47:09.425,5185,-40.0003396,-5.37273748E-05,51.3112971,60.8481032,24.7393818,30.2017512,24.76973,26.7458957,0.00579478762,-40.0006563,-0.000170856729,-0.000108394119,,,,,,,,,,,,,,,,
2026-06-23 18:47:29.467,5186,-40.0003742,-9.02426864E-05,51.251278,60.5595896,24.7397332,30.2586122,24.8387141,26.5660559,-0.000538176261,-40.0004474,-8.57615752E-05,-0.00011216116,,,,,,,,,,,,,,,,
2026-06-23 18:47:49.430,5187,-40.0004587,-7.07555975E-05,51.2044979,60.2719621,24.7240118,30.261259,24.8799584,26.4166647,0.00716469526,-40.0006151,-0.000159067959,-0.000113800192,,,,,,,,,,,,,,,,
2026-06-23 18:48:09.420,5188,-40.0003422,-4.42825711E-05,51.1586129,59.9920242,24.7210047,30.2512809,24.8967981,26.3254558,-6.4243112E-05,-40.0003927,-0.000129147924,-0.000111803305,,,,,,,,,,,,,,,,
2026-06-23 18:48:29.430,5189,-40.0004923,-0.000100376892,51.1037187,59.7198339,24.737963,30.2537383,24.8665312,26.3163123,-0.000205639094,-40.0004355,-9.96645101E-05,-0.000107118406,,,,,,,,,,,,,,,,
2026-06-23 18:48:49.419,5190,-40.0005174,-2.89089125E-05,51.0509123,59.4444737,24.7358382,30.1958167,24.8923818,26.3210848,0.00403981662,-40.0005159,-0.000103915821,-0.00011196994,,,,,,,,,,,,,,,,
2026-06-23 18:49:09.442,5191,-40.0004558,-3.1482679E-05,50.984834,59.1760999,24.7600855,30.2601027,24.8800404,26.3820033,0.00657318148,-40.0006068,-0.000194572148,-0.000113567996,,,,,,,,,,,,,,,,
2026-06-23 18:49:29.421,5192,-40.0003732,-6.34709193E-05,50.9188822,58.9038867,24.742992,30.2832504,24.8417201,26.5033094,0.000717598228,-40.0004706,-0.000101548875,-0.00011216116,,,,,,,,,,,,,,,,
2026-06-23 18:49:49.431,5193,-40.0004785,-7.1353079E-05,50.8462598,58.6332257,24.7426436,30.2540203,24.7944264,26.5913204,0.000361128478,-40.0003841,-0.000132985594,-0.000108975975,,,,,,,,,,,,,,,,
2026-06-23 18:50:09.419,5194,-40.0005143,-1.13061884E-05,50.7659537,58.3639492,24.7550781,30.2615984,24.7882809,26.7191807,0.00508671138,-40.0006001,-0.000156930814,-0.000117332305,,,,,,,,,,,,,,,,
2026-06-23 18:50:29.420,5195,-40.0004515,-9.43790968E-05,50.6763367,58.0899561,24.7552463,30.3253879,24.7463319,26.8366346,0.00388763684,-40.0005329,-0.000122368807,-0.000118599823,,,,,,,,,,,,,,,,
2026-06-23 18:50:49.456,5196,-40.0003853,-6.27585375E-05,50.5863645,57.8213869,24.7590668,30.3267127,24.6818181,26.9836866,0.00540472077,-40.0005219,-9.961855E-05,-0.000116422643,,,,,,,,,,,,,,,,
2026-06-23 18:51:09.450,5197,-40.0004148,-6.68260077E-05,50.486683,57.5501568,24.7412567,30.2417633,24.6632565,27.0752607,0.0013262415,-40.0004845,-0.000160607623,-0.000115693274,,,,,,,,,,,,,,,,
2026-06-23 18:51:29.421,5198,-40.0004925,-8.42219113E-05,50.3798268,57.2823241,24.7466084,30.2511442,24.6169375,27.1909079,0.00232250848,-40.0004434,-0.000160285902,-0.000113141848,,,,,,,,,,,,,,,,
2026-06-23 18:51:49.420,5199,-40.0003991,-6.82967314E-05,50.2673585,57.0226547,24.7442933,30.2341059,24.6042646,27.2576505,0.00658541782,-40.000553,-0.000106443627,-0.000112559991,,,,,,,,,,,,,,,,
2026-06-23 18:52:09.419,5200,-40.0003974,-8.26822475E-05,50.1441997,56.7672823,24.7429798,30.2670181,24.5430356,27.3418569,0.000972049402,-40.0004712,-0.000109385074,-0.000112483503,,,,,,,,,,,,,,,,
2026-06-23 18:52:29.425,5201,-40.0004825,-6.98823554E-05,45.6689619,56.6998361,24.7247732,30.2784528,24.5455484,27.4940044,0.00042432125,-40.0004423,-0.000101135234,0.158580775,,,,,,,,,,,,,,,,
2026-06-23 18:52:49.419,5202,-40.0004703,-6.29883381E-05,35.0866029,58.0983933,24.755928,30.2554671,24.5253361,27.553058,0.00351161973,-40.0004306,-0.000120438482,0.10434654,,,,,,,,,,,,,,,,
2026-06-23 18:53:09.419,5203,-40.0003841,-0.000116830613,33.0561315,59.6834144,24.7523936,30.2161766,24.4996479,27.6247924,0.004994093,-40.0005452,-0.000157459355,0.0868458534,,,,,,,,,,,,,,,,
2026-06-23 18:53:29.419,5204,-40.0003817,-5.1406389E-05,37.7998159,60.8530907,24.7684117,30.3154924,24.4856322,27.7525091,7.16966184E-05,-40.0003451,-0.000110120436,0.0805817861,,,,,,,,,,,,,,,,
2026-06-23 18:53:49.454,5205,-40.0004801,-6.67570675E-05,44.6679584,61.6735724,24.7245703,30.3601825,24.4191287,27.8793142,0.00339356106,-40.000473,-0.000153736586,0.0679755383,,,,,,,,,,,,,,,,
2026-06-23 18:54:09.424,5206,-40.0004486,-3.49067076E-05,49.3767535,62.2466122,24.7555235,30.3864898,24.3670176,28.0387206,0.00307905434,-40.0005202,-0.000149921896,0.079231442,,,,,,,,,,,,,,,,
2026-06-23 18:54:29.419,5207,-40.0004611,-1.45693566E-05,52.0689776,62.6680096,24.7428421,30.3746345,24.3518414,28.1707283,0.00121371723,-40.0004594,-0.000108580772,0.0856923134,,,,,,,,,,,,,,,,
2026-06-23 18:54:49.420,5208,-40.0005192,-8.14413244E-05,53.3513468,62.9603626,24.7410903,30.383684,24.3544121,28.3506996,0.00586063497,-40.0006159,-0.000147853691,-0.000101985505,,,,,,,,,,,,,,,,
2026-06-23 18:55:09.420,5209,-40.0004425,-8.49342931E-05,52.9964873,63.0361343,24.7543975,30.4450708,24.3060223,28.4504221,0.00613309132,-40.000599,-0.000189677396,-0.000113434142,,,,,,,,,,,,,,,,
2026-06-23 18:55:29.419,5210,-40.0003976,-4.08815226E-05,52.7118693,62.9585494,24.7052642,30.5059816,24.3126684,28.4761294,0.00146940261,-40.0004322,-0.0001274474,-0.000110554909,,,,,,,,,,,,,,,,
2026-06-23 18:55:49.430,5211,-40.0005111,-8.93005041E-05,52.476799,62.8317306,24.7081884,30.6078245,24.3487423,28.4493526,0.00368810902,-40.0004878,-0.000142499338,-0.000111486426,,,,,,,,,,,,,,,,
2026-06-23 18:56:09.456,5212,-40.0004356,-0.000117497035,52.2541582,62.6597343,24.7020628,30.6175217,24.3516408,28.4526788,0.00152659442,-40.0004527,-9.78490855E-05,-0.000114619708,,,,,,,,,,,,,,,,
2026-06-23 18:56:29.453,5213,-40.0004175,-9.8446567E-05,52.0358148,62.4451344,24.7308866,30.692055,24.3870849,28.3261207,0.00146920265,-40.0003973,-0.000117428095,-0.000114122535,,,,,,,,,,,,,,,,
2026-06-23 18:56:49.419,5214,-40.0004784,-0.000118714978,51.8278871,62.200784,24.7421274,30.7150067,24.4254188,28.2289294,0.00319176248,-40.0004551,-0.000116371012,-0.000116463619,,,,,,,,,,,,,,,,
2026-06-23 18:57:09.447,5215,-40.0004441,-3.62165709E-05,51.648032,61.9331806,24.7038055,30.7753476,24.4865338,27.985259,0.00608546748,-40.0005838,-0.000169271105,-0.000106924454,,,,,,,,,,,,,,,,
2026-06-23 18:57:29.419,5216,-40.0003509,-5.80935858E-05,51.4894166,61.6480721,24.7115302,30.7717769,24.5196486,27.8059501,-0.000255915213,-40.0003846,-8.57615752E-05,-0.000116583814,,,,,,,,,,,,,,,,
2026-06-23 18:57:49.419,5217,-40.0005269,-2.60593854E-05,51.3455678,61.3549014,24.7288939,30.7413498,24.6005082,27.6822226,0.00282078103,-40.0004447,-0.000162423048,-0.000108325826,,,,,,,,,,,,,,,,
2026-06-23 18:58:09.423,5218,-40.0005035,-7.95109995E-05,51.2197692,61.0596634,24.7464917,30.7141173,24.6393059,27.5529564,0.0039935442,-40.0004777,-0.000122253907,-0.000107967971,,,,,,,,,,,,,,,,
2026-06-23 18:58:29.448,5219,-40.0004567,-7.90284183E-05,51.1108204,60.7714604,24.7388589,30.8054496,24.7269682,27.3884784,0.000760469106,-40.0004479,-0.000117290214,-0.00010861812,,,,,,,,,,,,,,,,
2026-06-23 18:58:49.420,5220,-40.0004348,-0.000100216031,51.0212121,60.4829953,24.7474678,30.8102492,24.7652818,27.1994671,0.00151755276,-40.0003774,-8.02693414E-05,-0.000112453454,,,,,,,,,,,,,,,,
2026-06-23 18:59:09.425,5221,-40.0004513,-8.35095295E-05,50.9413907,60.2030875,24.6994846,30.8201144,24.7945386,27.0281123,0.00190254258,-40.0003964,-0.000113590425,-0.000109732662,,,,,,,,,,,,,,,,
2026-06-23 18:59:29.506,5222,-40.000545,-7.82241163E-05,50.8664425,59.9273226,24.6738132,30.7988704,24.7887375,27.0183722,0.00610508609,-40.0005676,-0.000169133224,-0.000109607002,,,,,,,,,,,,,,,,
2026-06-23 18:59:49.419,5223,-40.0004139,-6.79290505E-05,50.7912932,59.6524653,24.6978992,30.835722,24.7950387,27.0104772,0.00308364871,-40.0005494,-0.000116003331,-0.000118812897,,,,,,,,,,,,,,,,
2026-06-23 19:00:09.431,5224,-40.0004824,-0.000122207947,50.7098139,59.3783541,24.677987,30.8161323,24.8168339,27.0130842,0.000546967401,-40.0004608,-0.000145417805,-0.000113794729,,,,,,,,,,,,,,,,
2026-06-23 19:00:29.456,5225,-40.0004723,-0.000114164926,50.6332432,59.1034645,24.6746728,30.8128657,24.7974011,27.0833695,0.0061396186,-40.0006003,-0.000192802684,-0.000108787487,,,,,,,,,,,,,,,,
2026-06-23 19:00:49.429,5226,-40.0004394,-0.000121840266,50.5512372,58.8260097,24.6551739,30.8879302,24.8043194,27.1394329,-4.49324857E-06,-40.0003994,-5.30379731E-05,-0.000113737362,,,,,,,,,,,,,,,,
2026-06-23 19:01:09.440,5227,-40.0004934,-7.33523441E-05,50.4674684,58.5421059,24.6409409,30.8881853,24.7554189,27.1966489,0.0055826787,-40.000531,-0.000135099759,-0.000108822999,,,,,,,,,,,,,,,,
2026-06-23 19:01:29.420,5228,-40.0003599,-9.2471752E-05,50.3879524,58.2560392,24.6490472,30.8614039,24.7524952,27.3171391,0.00608476879,-40.0005848,-0.000157895976,-0.000108544364,,,,,,,,,,,,,,,,
2026-06-23 19:01:49.420,5229,-40.0004175,-7.85458371E-05,50.3025484,57.9665435,24.6751281,30.9375003,24.7464609,27.5043063,0.0057103697,-40.0006141,-0.00015541413,-0.000110863593,,,,,,,,,,,,,,,,
2026-06-23 19:02:09.452,5230,-40.0003967,-4.48340925E-05,50.2105535,57.6760095,24.6605741,30.9062408,24.7156371,27.6533502,-0.0011713244,-40.0003495,-0.000112946983,-0.000110068663,,,,,,,,,,,,,,,,
2026-06-23 19:02:29.419,5231,-40.0005212,-6.23448964E-05,50.1173569,57.3856085,24.6408228,30.8947611,24.6593541,27.7370939,0.00606242895,-40.0005622,-0.000141718016,-0.000112950627,,,,,,,,,,,,,,,,
2026-06-23 19:02:49.433,5232,-40.0003661,-6.23219164E-05,40.7065123,57.7763546,24.6360317,30.9160264,24.6680097,27.7629702,0.00590064902,-40.0005769,-0.000152036061,0.124584764,,,,,,,,,,,,,,,,
2026-06-23 19:03:09.419,5233,-40.0003817,-7.43175065E-05,35.0205429,59.3042617,24.6546761,30.9672293,24.6353054,27.8668816,0.00567335039,-40.0005954,-0.00013549042,0.0910763544,,,,,,,,,,,,,,,,
2026-06-23 19:03:29.421,5234,-40.0003663,-6.376966E-05,35.3366305,60.6113331,24.6761663,30.9863168,24.6208594,27.981116,0.00587504325,-40.0005692,-0.000172924934,0.0939703556,,,,,,,,,,,,,,,,
2026-06-23 19:03:49.419,5235,-40.0003771,-7.31914837E-05,41.5849605,61.5216382,24.6758677,31.0270119,24.5629999,28.1271479,-0.000308271326,-40.0004141,-7.36510848E-05,0.0792775944,,,,,,,,,,,,,,,,
2026-06-23 19:04:09.454,5236,-40.0004847,-5.26702922E-05,47.5021921,62.1588153,24.6391363,31.0450884,24.5600948,28.1889813,0.00727490282,-40.0005714,-0.000118186437,0.0896327875,,,,,,,,,,,,,,,,
2026-06-23 19:04:29.425,5237,-40.0003808,-7.55584296E-05,51.0634162,62.6102445,24.6414523,31.0719948,24.5617657,28.3021798,0.00637306528,-40.0006311,-0.00020737204,0.076112003,,,,,,,,,,,,,,,,
2026-06-23 19:04:49.422,5238,-40.000328,-0.000100491792,52.9913922,62.9352354,24.6663834,31.0947284,24.4923001,28.3626501,0.00027775401,-40.0003925,-9.32990341E-05,0.0845561335,,,,,,,,,,,,,,,,
2026-06-23 19:05:09.419,5239,-40.0004839,-7.36510848E-05,54.059729,63.1784668,24.6646079,31.0889035,24.4925607,28.4099708,0.00715295076,-40.0005748,-0.000174211817,0.0827310737,,,,,,,,,,,,,,,,
2026-06-23 19:05:29.427,5240,-40.0003493,-5.74961043E-05,54.6298943,63.3669842,24.6551727,31.117838,24.5032278,28.4153285,0.00616280652,-40.0006093,-0.000147968591,0.0841093251,,,,,,,,,,,,,,,,
2026-06-23 19:05:49.420,5241,-40.0003831,-0.000100905433,54.7519595,63.4808479,24.6383277,31.1017728,24.5243687,28.4189996,-0.000856477528,-40.0004554,-0.000151231759,-0.000109803686,,,,,,,,,,,,,,,,
2026-06-23 19:06:09.419,5242,-40.0004883,-7.71900137E-05,54.2622334,63.4272821,24.6591661,31.0769314,24.51366,28.3801921,0.00793290979,-40.0005849,-0.000140247292,-0.000112447991,,,,,,,,,,,,,,,,
2026-06-23 19:06:29.420,5243,-40.0003879,-5.50831982E-05,53.9152917,63.282156,24.6266146,31.1718023,24.5448796,28.3059872,-0.000417651476,-40.0004369,-0.000141603115,-0.000107741238,,,,,,,,,,,,,,,,
2026-06-23 19:06:49.461,5244,-40.000507,-4.98897052E-05,53.6420047,63.107611,24.6016921,31.1933382,24.5753659,28.1955688,0.00712699334,-40.0005637,-0.000105685285,-0.000116007421,,,,,,,,,,,,,,,,
2026-06-23 19:07:09.469,5245,-40.0004044,-7.75347146E-05,53.3463347,62.8997022,24.5977555,31.2432437,24.6275004,28.083624,0.00329232621,-40.0005614,-0.000148910774,-0.000108590803,,,,,,,,,,,,,,,,
2026-06-23 19:07:29.420,5246,-40.000396,-3.40334654E-05,53.0456672,62.6601591,24.6011713,31.2278179,24.6436098,27.9997026,0.00583408458,-40.0005821,-8.79906408E-05,-0.000110014029,,,,,,,,,,,,,,,,
2026-06-23 19:07:49.465,5247,-40.0004383,-5.3014993E-05,52.7501753,62.3937751,24.6194206,31.1869049,24.7269937,27.8350059,-0.000786336884,-40.0003568,-8.13264241E-05,-0.000114808197,,,,,,,,,,,,,,,,
2026-06-23 19:08:09.470,5248,-40.0004821,-1.65686216E-05,52.4869221,62.1064315,24.6456615,31.2035238,24.7550859,27.6409148,0.00341854858,-40.000493,-0.000120668283,-0.000116709473,,,,,,,,,,,,,,,,
2026-06-23 19:08:29.447,5249,-40.0005171,-5.58415401E-05,52.2347366,61.8047199,24.592786,31.2455009,24.8348359,27.4611262,0.000967071204,-40.0004046,-9.79639858E-05,-0.000105023177,,,,,,,,,,,,,,,,
2026-06-23 19:08:49.419,5250,-40.000416,-3.59637902E-05,51.9957098,61.4986274,24.6157665,31.2227777,24.8759197,27.3234717,0.00120273347,-40.0004107,-0.000149921896,-0.000111093058,,,,,,,,,,,,,,,,
2026-06-23 19:09:09.419,5251,-40.0005101,-5.76799447E-05,51.7844269,61.1973837,24.6221517,31.230173,24.8941042,27.2624809,0.00481089257,-40.0005031,-8.57615752E-05,-0.000115649566,,,,,,,,,,,,,,,,
2026-06-23 19:09:29.419,5252,-40.0004116,-1.197261E-05,51.5985686,60.90326,24.6263439,31.2650975,24.9616691,27.1692598,0.00231159598,-40.0004298,-9.95496098E-05,-0.000113841168,,,,,,,,,,,,,,,,
2026-06-23 19:09:49.419,5253,-40.000444,-7.89824582E-05,51.4314517,60.6144546,24.6293975,31.2669692,25.0111593,26.9891345,0.0053691655,-40.0006179,-0.00015534519,-0.000118272017,,,,,,,,,,,,,,,,
2026-06-23 19:10:09.435,5254,-40.0003422,-5.04642066E-05,51.2737113,60.3361442,24.6341907,31.2238,25.0246221,26.8940449,0.00611595722,-40.0006204,-0.000179589151,-0.000118892117,,,,,,,,,,,,,,,,
2026-06-23 19:10:29.443,5255,-40.0003648,-8.28660879E-05,51.1256381,60.0559678,24.6226401,31.2213338,24.9792048,26.8536554,-0.0011735262,-40.0003624,-8.84042818E-05,-0.000113128189,,,,,,,,,,,,,,,,
2026-06-23 19:10:49.419,5256,-40.00051,-2.33017785E-05,50.992013,59.7751155,24.6309282,31.2025088,24.9932904,26.8417346,0.00735125357,-40.0005755,-0.00013546744,-0.000112259502,,,,,,,,,,,,,,,,
2026-06-23 19:11:09.435,5257,-40.0003598,-0.000122736488,50.8715105,59.4927566,24.6385679,31.2659228,24.974108,26.8940288,0.00546800088,-40.0006079,-0.000154563868,-0.000117998845,,,,,,,,,,,,,,,,
2026-06-23 19:11:29.443,5258,-40.0003948,1.40178352E-06,50.7583161,59.2001227,24.6507339,31.2884934,24.9435069,26.9480772,-0.00117166915,-40.0003967,-0.000120737223,-0.000118168212,,,,,,,,,,,,,,,,
2026-06-23 19:11:49.419,5259,-40.0004906,-2.91387131E-05,50.6545037,58.9012748,24.6419731,31.2225616,24.9617884,27.0430106,0.000429023648,-40.0003842,-0.000117818756,-0.000106178694,,,,,,,,,,,,,,,,
2026-06-23 19:12:09.451,5260,-40.0004593,-6.46429022E-05,50.5604601,58.5909673,24.6261637,31.2467268,24.9683062,27.1422086,0.000958394982,-40.0003964,-5.36124745E-05,0.0684886756,,,,,,,,,,,,,,,,
2026-06-23 19:12:29.424,5261,-40.0005135,-7.95109995E-05,41.7318796,59.0019019,24.6269314,31.2937584,24.8965053,27.1985832,0.00397443123,-40.0004544,-9.01277862E-05,0.115399372,,,,,,,,,,,,,,,,
2026-06-23 19:12:49.420,5262,-40.0004053,-7.33523441E-05,37.1281276,60.2871555,24.6198276,31.3190128,24.8429375,27.3377162,0.000332640593,-40.0003473,-0.000120438482,0.0950191833,,,,,,,,,,,,,,,,
2026-06-23 19:13:09.444,5263,-40.0004705,-2.69556076E-05,37.743175,61.3339493,24.6072739,31.3326572,24.8321025,27.495459,0.00688432803,-40.0005687,-0.000132411092,0.0768494118,,,,,,,,,,,,,,,,
2026-06-23 19:13:29.419,5264,-40.0003456,-9.30692335E-05,43.6984128,62.0725463,24.6352587,31.3538764,24.8182965,27.6887292,0.00587450544,-40.000549,-0.00013151487,0.0768356494,,,,,,,,,,,,,,,,
2026-06-23 19:13:49.431,5265,-40.000442,-6.97674551E-05,48.9261503,62.5860893,24.6038882,31.3367326,24.7680276,27.8128848,0.00169625305,-40.0004923,-0.000150634278,0.0853924934,,,,,,,,,,,,,,,,
2026-06-23 19:14:09.440,5266,-40.0004613,-4.41676708E-05,51.951973,62.9447142,24.5958391,31.3705255,24.7711345,27.8585303,0.00589309209,-40.0005658,-0.000211554411,0.0867878754,,,,,,,,,,,,,,,,
2026-06-23 19:14:29.460,5267,-40.0003373,-6.42292612E-05,53.5565949,63.2096882,24.6376182,31.3845516,24.7686689,27.972536,0.00221024162,-40.0004886,-0.000108626733,0.0770856729,,,,,,,,,,,,,,,,
2026-06-23 19:14:49.419,5268,-40.0004606,-7.42026062E-05,54.4321724,63.4064904,24.6537289,31.3807407,24.7752139,28.017886,0.00606546506,-40.000591,-0.000180830074,0.0795035624,,,,,,,,,,,,,,,,
2026-06-23 19:15:09.423,5269,-40.000361,-8.50951535E-05,54.9195595,63.5526873,24.6904392,31.2991832,24.7761097,27.9695188,0.00499135568,-40.0005436,-0.0001592518,0.0853373946,,,,,,,,,,,,,,,,
2026-06-23 19:15:29.420,5270,-40.0004607,-5.72663037E-05,55.1712439,63.6586925,24.6940858,31.2894189,24.7725223,27.8758295,0.00276335019,-40.0005109,-0.00013960385,0.0847023652,,,,,,,,,,,,,,,,
2026-06-23 19:15:49.453,5271,-40.0004921,-4.66495171E-05,55.3759475,63.7472593,24.6958334,31.3059989,24.7826212,27.7669668,0.00466092149,-40.0005076,-0.000120668283,0.0816923343,,,,,,,,,,,,,,,,
2026-06-23 19:16:09.419,5272,-40.0004308,-0.000122207947,55.5084947,63.8186315,24.6889935,31.3500057,24.824979,27.685423,0.00425506507,-40.0005799,-0.000131032289,0.0856549954,,,,,,,,,,,,,,,,
2026-06-23 19:16:29.419,5273,-40.000379,-2.72543484E-05,55.6405816,63.8696477,24.7196364,31.3718103,24.8390782,27.4915183,-0.00034320145,-40.0003698,-0.000133537115,0.0807595009,,,,,,,,,,,,,,,,
2026-06-23 19:16:49.464,5274,-40.0004825,-6.90780533E-05,55.5036047,63.8883114,24.7041656,31.416961,24.8790241,27.4445338,0.00439172878,-40.0004916,-0.000120116761,-0.000108866706,,,,,,,,,,,,,,,,
2026-06-23 19:17:09.419,5275,-40.0003559,-6.00009306E-05,55.0951856,63.7766005,24.7102181,31.3996536,24.8953858,27.3073266,0.00017167657,-40.0003757,-0.000132227252,-0.0001123196,,,,,,,,,,,,,,,,
2026-06-23 19:17:29.419,5276,-40.0004449,-4.52936937E-05,54.7811737,63.6040226,24.7208426,31.4059448,24.9376459,27.2174482,0.00179331182,-40.0004117,-0.000132985594,-0.000117389672,,,,,,,,,,,,,,,,
2026-06-23 19:17:49.419,5277,-40.0004138,-5.67607424E-06,54.4792605,63.4051678,24.69414,31.4760938,24.9799055,27.067601,0.00744350422,-40.0005678,-0.000169960506,-0.000109978516,,,,,,,,,,,,,,,,
2026-06-23 19:18:09.426,5278,-40.0003009,-1.25471115E-05,54.1192615,63.1838409,24.6759141,31.5019872,25.016087,26.9930293,0.00610030095,-40.000599,-0.000145509725,-0.000109096171,,,,,,,,,,,,,,,,
2026-06-23 19:18:29.419,5279,-40.0003381,-4.20535055E-05,53.7393937,62.9314415,24.6767328,31.5222893,25.0089499,26.8882131,0.00589629137,-40.00065,-0.000155643931,-0.000113201945,,,,,,,,,,,,,,,,
2026-06-23 19:18:49.454,5280,-40.0003198,-5.12455286E-06,53.3659955,62.6530267,24.7087961,31.4418338,25.065936,26.8911871,-0.000183365911,-40.0004449,-0.000125310254,-0.000112819505,,,,,,,,,,,,,,,,
2026-06-23 19:19:09.420,5281,-40.0005131,-1.76257042E-05,53.0063614,62.3528211,24.7041628,31.4174138,25.1114501,26.745533,0.000565211599,-40.0003564,-3.57569697E-05,-0.00011440117,,,,,,,,,,,,,,,,
2026-06-23 19:19:29.420,5282,-40.0004449,-4.78215E-05,52.6750611,62.0403486,24.730495,31.3465063,25.1477582,26.6551798,0.00287300844,-40.0004495,-0.00012751634,-0.000111866135,,,,,,,,,,,,,,,,
2026-06-23 19:19:49.456,5283,-40.0004148,-4.65346168E-05,52.3886035,61.7324577,24.7359057,31.3628741,25.191215,26.5679399,0.00357182466,-40.0004834,-0.000145027144,-0.000114682537,,,,,,,,,,,,,,,,
2026-06-23 19:20:09.432,5284,-40.000442,-2.36005192E-05,52.1330614,61.4257259,24.7327209,31.3483353,25.1769141,26.4823267,0.00054467366,-40.0004052,-0.000114670488,-0.000111696768,,,,,,,,,,,,,,,,
2026-06-23 19:20:29.419,5285,-40.0005035,-8.27511876E-05,51.9062387,61.1299313,24.7269647,31.3805265,25.2002195,26.4393811,0.0059324649,-40.0005887,-0.000122139006,-0.000108732852,,,,,,,,,,,,,,,,
2026-06-23 19:20:49.433,5286,-40.0004301,-8.82893815E-05,51.6946275,60.838738,24.7428812,31.3527391,25.2294813,26.3479389,0.00269728449,-40.0005073,-0.000151990101,-0.00011379746,,,,,,,,,,,,,,,,
2026-06-23 19:21:09.426,5287,-40.0003807,-3.72276934E-05,51.5016299,60.5533168,24.7418968,31.3895068,25.2536335,26.2584613,-0.000201189514,-40.0004027,-0.000154563868,-0.000107866897,,,,,,,,,,,,,,,,
2026-06-23 19:21:29.420,5288,-40.000484,-0.000134364397,51.3245354,60.2667422,24.7497011,31.3846217,25.2354708,26.2196301,0.00193554899,-40.0004079,-0.000126390317,-0.000109844662,,,,,,,,,,,,,,,,
2026-06-23 19:21:49.463,5289,-40.0004358,-7.22493013E-05,49.9497361,60.039209,24.744377,31.3847323,25.2519364,26.20043,0.00122214982,-40.0003953,-0.000140247292,0.16858613,,,,,,,,,,,,,,,,
2026-06-23 19:22:09.419,5290,-40.0005052,-4.29267477E-05,41.6544206,60.7484488,24.7320254,31.3472323,25.2017454,26.2317481,0.000608484685,-40.0003642,-8.37623102E-05,0.10588958,,,,,,,,,,,,,,,,
2026-06-23 19:22:29.419,5291,-40.000523,-0.000114831348,39.4844904,61.6798832,24.7814084,31.2590694,25.2162511,26.2926996,0.0070989927,-40.0005881,-0.000136156842,0.0862480464,,,,,,,,,,,,,,,,
2026-06-23 19:22:49.419,5292,-40.0004175,-0.000106742368,42.7309448,62.3706026,24.7711858,31.2700936,25.1757235,26.4000009,0.00333547289,-40.0005426,-0.000143188739,0.0969062478,,,,,,,,,,,,,,,,
2026-06-23 19:23:09.423,5293,-40.0003806,-1.68673623E-05,48.1481535,62.8464869,24.7847341,31.2603452,25.161053,26.5651246,0.00648149162,-40.0005761,-0.000186667008,0.0928030558,,,,,,,,,,,,,,,,
2026-06-23 19:23:29.419,5294,-40.0003641,-0.000110465137,51.76932,63.1720335,24.7653785,31.2536145,25.1414207,26.687092,0.00140295769,-40.0004924,-7.37889652E-05,0.0720443293,,,,,,,,,,,,,,,,
2026-06-23 19:23:49.445,5295,-40.0003677,-5.56117395E-05,53.6551091,63.4026301,24.7626978,31.3128098,25.121173,26.8416997,0.00436251232,-40.0005313,-0.000118531137,0.0853839896,,,,,,,,,,,,,,,,
2026-06-23 19:24:09.419,5296,-40.0003309,-5.2210691E-05,54.6179381,63.5713491,24.7843266,31.3227619,25.067817,26.9764314,0.00665989083,-40.0006509,-0.000169431965,0.0821652361,,,,,,,,,,,,,,,,
