Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-07-01 19:17:41.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-07-02 09:01:21.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-07-01 22:23:41.656,559,17.2099216,66.5726488,47.1122799,48.2214202,23.8223896,27.6219358,24.5939492,21.7089605,0.00218892455,28.8828998,30.9240371,5.88811777,4.96507737,0.559157492,-0.000112300478,0.00400678124,,,,,,,,,,,,
2026-07-01 22:24:01.618,560,17.1908258,66.380052,47.0126129,48.0343902,23.8095922,27.6542656,24.5085064,21.9011954,0.00411051806,28.7081831,30.8649812,6.24883693,4.96538969,0.560272237,-0.000117345964,0.00400622342,,,,,,,,,,,,
2026-07-01 22:24:21.607,561,17.1710546,66.3134496,46.9123652,47.848032,23.8102233,27.6683464,24.4422121,22.1481807,0.00576048264,28.5651895,30.8037585,6.09755618,4.9420944,0.564597727,-0.000109822808,0.00400795905,,,,,,,,,,,,
2026-07-01 22:24:41.617,562,17.1911379,66.2984136,46.8066477,47.6670571,23.8316345,27.6928664,24.4060412,22.2388261,0.00516717156,28.4395896,30.7668938,5.9950429,4.94227277,0.560566146,-0.000112005452,0.00400841765,,,,,,,,,,,,
2026-07-01 22:25:01.651,563,17.2185229,66.44808,46.7005347,47.4863839,23.852836,27.6579737,24.3476217,22.4475714,0.00477870206,28.2497691,30.705313,6.20374068,4.94202593,0.560932964,-0.000119687048,0.00400824227,,,,,,,,,,,,
2026-07-01 22:25:21.607,564,17.2212501,66.59049,46.5884523,47.3112,23.8497551,27.7288313,24.2890801,22.5959786,0.00228111774,28.0811846,30.8092364,6.16586037,4.91913543,0.560644844,-0.000120186952,0.00400720247,,,,,,,,,,,,
2026-07-01 22:25:41.635,565,17.2116291,66.942517,46.4795833,47.1389496,23.8366605,28.1584782,24.1639003,22.7972924,0.00308973701,27.9289482,30.836488,6.18120767,4.91915468,0.558013618,-0.000115116881,0.00400627336,,,,,,,,,,,,
2026-07-01 22:26:01.607,566,17.1578467,67.1713726,46.366115,46.9730268,23.842379,28.4298763,24.0796761,23.0068288,0.00634540709,27.8584801,30.8734699,6.11809024,4.9192346,0.559157949,-0.000113898534,0.00400560212,,,,,,,,,,,,
2026-07-01 22:26:21.627,567,17.1452777,67.3955947,46.2500368,46.8085415,23.8609278,28.7150835,24.0301457,23.2144982,0.000672902471,27.6896846,30.9233423,6.00723982,4.89593839,0.561000018,-0.000119408412,0.0040094792,,,,,,,,,,,,
2026-07-01 22:26:41.607,568,17.0982088,67.4892044,46.1319382,46.651889,23.8713289,28.6822147,23.9835373,23.4470141,0.0028454146,27.5879955,30.9691558,6.15579021,4.89604786,0.561559102,-0.000116750449,0.00400842235,,,,,,,,,,,,
2026-07-01 22:27:01.607,569,17.1076899,67.6327723,46.0142368,46.5000909,23.8801686,28.6134452,23.8976788,23.7077067,0.0063527158,27.4728101,31.0299069,6.09248813,4.89595916,0.561801099,-0.000116638449,0.00400816076,,,,,,,,,,,,
2026-07-01 22:27:21.608,570,17.0893643,67.398811,45.8900859,46.3542242,23.8618207,28.4263469,23.8170315,23.8607338,0.00511505447,27.3720794,31.0112026,6.00638144,4.87313733,0.561851403,-0.000113723704,0.00400645846,,,,,,,,,,,,
2026-07-01 22:27:41.607,571,17.0672715,67.2072647,45.7639334,46.2125735,23.8214252,28.4259103,23.7487231,24.102695,0.00221733199,27.2754253,31.0110499,6.29964895,4.87295839,0.566326107,-0.00011687884,0.00400587693,,,,,,,,,,,,
2026-07-01 22:28:01.607,572,17.0609991,67.1475351,45.636464,46.0781984,23.8689012,28.5864302,23.6742411,24.313159,0.00556804519,27.1467541,30.9860196,6.13112777,4.87289407,0.560678733,-0.000116463619,0.00400737883,,,,,,,,,,,,
2026-07-01 22:28:21.659,573,17.0649906,66.964565,45.5067851,45.9439775,23.8347825,28.6422737,23.6178207,24.534801,-0.00154172896,27.0168737,31.070537,6.21415279,4.8499533,0.564153635,-0.000120957297,0.00400685423,,,,,,,,,,,,
2026-07-01 22:28:41.607,574,17.0607497,66.8035676,45.3744147,45.8215141,23.8637299,28.5277908,23.5317656,24.7078308,0.00119157275,26.9467358,31.0834769,6.03303763,4.84998056,0.562346441,-0.000119941098,0.0040083534,,,,,,,,,,,,
2026-07-01 22:29:01.607,575,17.0826327,66.9774063,45.2359007,45.6996266,23.8567597,28.4396178,23.4747996,24.8491582,0.00174868501,26.8489491,31.1162054,6.10805783,4.85010981,0.562456524,-0.000115523907,0.00400712118,,,,,,,,,,,,
2026-07-01 22:29:21.607,576,17.0945264,66.9610244,45.0934522,45.5877326,23.902879,28.4079818,23.4305507,25.0694212,0.00730630729,26.6927123,31.1271106,6.0587988,4.82689985,0.561997237,-0.000118272017,0.00400709757,,,,,,,,,,,,
2026-07-01 22:29:41.607,577,17.1206448,66.7825171,44.9492719,45.4771818,23.881951,28.4474747,23.3819269,25.2390118,0.00316536608,26.6132532,31.2109764,6.2544289,4.82682278,0.568672993,-0.000114474927,0.00400587431,,,,,,,,,,,,
2026-07-01 22:30:01.641,578,17.1329549,66.7295191,44.8008305,45.3779089,23.8617049,28.4763278,23.2962297,25.3540749,0.00287340375,26.5623631,31.1966621,6.09235397,4.82699539,0.566642232,-0.000118681775,0.00400640853,,,,,,,,,,,,
2026-07-01 22:30:21.607,579,17.1372652,66.5873697,44.6534372,45.2825972,23.8668934,28.4823747,23.2565672,25.519976,0.00291535299,26.4545107,31.2159431,6.06870862,4.82684841,0.563222284,-0.000120555735,0.00400884129,,,,,,,,,,,,
2026-07-01 22:30:41.607,580,17.1198066,66.4688912,44.5031165,45.1919191,23.8617375,28.5656181,23.2226149,25.6775844,0.00550168071,26.3273337,31.2624286,6.22003388,4.80389509,0.564758299,-0.000113499703,0.00400869661,,,,,,,,,,,,
2026-07-01 22:31:01.607,581,17.1341264,66.3151777,44.3531715,45.1138739,23.8730938,28.5597141,23.1325153,25.8685767,0.00227868839,26.2690865,31.315481,6.12702939,4.80379005,0.564506577,-0.000115477468,0.00400616639,,,,,,,,,,,,
2026-07-01 22:31:21.614,582,17.1365424,66.1702074,44.2043044,45.0358305,23.8857867,28.7182037,23.0971672,26.01045,0.00715365405,26.1969757,31.3192034,6.10136995,4.80399955,0.562599479,-0.000118561579,0.00400593353,,,,,,,,,,,,
2026-07-01 22:31:41.607,583,17.1583273,65.8715194,44.0533672,44.9679667,23.8583187,28.7029662,23.0478679,26.1456523,0.00120234505,26.1322245,31.3468508,6.01436138,4.80383148,0.565005739,-0.000121995351,0.0040069871,,,,,,,,,,,,
2026-07-01 22:32:01.631,584,17.1720401,65.5279369,43.9033473,44.9036157,23.8548758,28.760857,23.0251157,26.3441197,0.0055477118,26.0039424,31.3828934,5.86418646,4.78082805,0.564504585,-0.000124702485,0.00400691247,,,,,,,,,,,,
2026-07-01 22:32:21.608,585,17.2048483,65.2081265,43.7465752,44.8386648,23.8759252,28.7164689,22.9796878,26.4981866,0.00401010142,25.9656977,31.3969254,6.0148317,4.78077558,0.567464805,-0.000115756103,0.00400889395,,,,,,,,,,,,
2026-07-01 22:32:41.607,586,17.2210015,64.9874432,43.5820524,44.7773397,23.8767946,28.6722116,22.9182772,26.6520773,-0.000234533785,25.8914516,31.4599183,6.2123254,4.78090473,0.565272647,-0.000118411335,0.00400843404,,,,,,,,,,,,
2026-07-01 22:33:01.607,587,17.2532927,64.9928128,43.4081144,44.7072791,23.8780721,28.617405,22.8649648,26.7553168,0.00607040648,25.8367091,31.5491151,6.02395557,4.78088892,0.564923982,-0.000121041981,0.00400872885,,,,,,,,,,,,
2026-07-01 22:33:21.630,588,17.2520808,64.907778,43.229474,44.6323934,23.8644854,28.6768005,22.84473,26.9195436,0.00620384792,25.723837,31.5938698,5.97866288,4.77718274,0.567354891,-0.000118321188,0.00400693717,,,,,,,,,,,,
2026-07-01 22:33:41.656,589,17.2954223,64.7727353,43.0571128,44.5542839,23.8324584,28.6076269,22.7948966,27.0707495,0.00582879381,25.6923798,31.6487127,6.13275079,4.75787737,0.567640874,-0.000112781261,0.00400565424,,,,,,,,,,,,
2026-07-01 22:34:01.645,590,17.3262766,64.8028213,42.8942717,44.4696718,23.8776724,28.6243816,22.754332,27.172708,0.00158726132,25.6759878,31.7501151,6.2480058,4.75798549,0.564864498,-0.000109271001,0.00400804013,,,,,,,,,,,,
2026-07-01 22:34:21.608,591,17.3456877,64.5932402,42.728637,44.3877338,23.872912,28.6839961,22.725573,27.3271631,0.00105479872,25.6044803,31.8266735,6.10331567,4.75770655,0.563871007,-0.000115294443,0.00400813825,,,,,,,,,,,,
2026-07-01 22:34:41.611,592,17.3333656,64.51564,42.5369543,44.3066249,23.8789889,28.6806817,22.6857492,27.4276229,0.000991093421,25.5671373,31.8093695,6.00464925,4.75778952,0.562447883,-0.000120331734,0.00400833625,,,,,,,,,,,,
2026-07-01 22:35:01.654,593,17.3132636,64.4934364,42.3079879,44.2351222,23.8535338,28.5697369,22.6502037,27.5468102,0.00712118315,25.5044274,31.878447,6.14917018,4.75778369,0.56681926,-0.0001150841,0.00400740211,,,,,,,,,,,,
2026-07-01 22:35:21.631,594,17.3339637,64.2164931,42.0345798,44.1767715,23.8572527,28.6137387,22.6309587,27.6736944,0.00541122277,25.475543,31.9150442,5.93306236,4.73574646,0.570458082,-0.000116561961,0.00400586316,,,,,,,,,,,,
2026-07-01 22:35:41.607,595,17.3812583,64.0358577,41.7178587,44.1335358,23.8677421,28.6876542,22.5864508,27.7446913,0.00667440713,25.4244885,31.8658052,6.03206413,4.75724954,0.565962251,-0.000119632413,0.00400614748,,,,,,,,,,,,
2026-07-01 22:36:01.607,596,17.3850446,63.8020504,41.3685567,44.1011182,23.8494126,28.5576261,22.5669717,27.8513761,0.0039725443,25.3606189,31.9078256,6.20047012,4.73471771,0.562331989,-0.000111877061,0.00400722804,,,,,,,,,,,,
2026-07-01 22:36:21.607,597,17.3975666,63.3662258,41.010261,44.0764542,23.8569861,28.5873962,22.53933,27.9054176,-0.000168647362,25.3318123,31.9465469,6.06331269,4.73464139,0.564973771,-0.000120249782,0.00400836761,,,,,,,,,,,,
2026-07-01 22:36:41.628,598,17.4239967,62.9375948,40.6687366,44.059734,23.8358839,28.579361,22.4919314,27.9761734,0.00244489722,25.2924245,31.9865729,6.12670674,4.73478326,0.560869318,-0.000111898915,0.00400809203,,,,,,,,,,,,
2026-07-01 22:37:01.607,599,17.4148594,62.3316029,40.353714,44.0394973,23.8433353,28.560712,22.4527431,28.085698,0.00753379209,25.2483006,31.9850395,6.07732688,4.73481545,0.563204095,-0.000115515712,0.00400656117,,,,,,,,,,,,
2026-07-01 22:37:21.607,600,17.4600453,61.8600138,40.075099,44.0145481,23.8471161,28.4386647,22.4449487,28.1766615,-0.000882159144,25.1674699,31.975531,5.86430958,4.73465094,0.561125869,-0.000114458536,0.00400651845,,,,,,,,,,,,
2026-07-01 22:37:41.631,601,17.5209445,61.6421094,39.8308798,43.982697,23.8404077,28.4799589,22.4200939,28.3077671,0.00252682604,25.1527773,31.9853727,6.01996665,4.73470628,0.563910971,-0.000119263631,0.00400549821,,,,,,,,,,,,
2026-07-01 22:38:01.607,602,17.5715554,61.7638819,39.6169248,43.9417188,23.8372077,28.4909896,22.3763468,28.3910713,0.00788669943,25.1104595,32.055619,6.03785935,4.73478861,0.562148882,-0.000116914352,0.00400688024,,,,,,,,,,,,
2026-07-01 22:38:21.607,603,17.6046968,61.7168458,39.4275477,43.8910546,23.8525487,28.5378709,22.3630065,28.4884355,0.0065643007,25.0680424,32.1481918,6.12520671,4.71412005,0.561712263,-0.000120419149,0.00400867137,,,,,,,,,,,,
2026-07-01 22:38:41.608,604,17.6517537,61.8223998,39.2505637,43.8366131,23.8453857,28.402179,22.3534139,28.5702499,0.00640974674,25.0003268,32.2169317,6.07386182,4.71179458,0.564815615,-0.000112210331,0.00400889188,,,,,,,,,,,,
2026-07-01 22:39:01.607,605,17.6326635,62.0581841,39.0796791,43.7669291,23.8109643,28.3656342,22.3266329,28.6855119,-0.000908240671,25.0153078,32.3274713,6.06032536,4.71179199,0.564303735,-0.000110912764,0.00400613798,,,,,,,,,,,,
2026-07-01 22:39:21.637,606,17.6053621,61.9736885,38.9100032,43.6913744,23.8443942,28.1530598,22.2900355,28.7542932,0.000812259829,24.9947149,32.3928575,6.09950606,4.71179849,0.564674648,-0.000117791234,0.00400743642,,,,,,,,,,,,
2026-07-01 22:39:41.615,607,17.5739969,62.0302335,38.7258643,43.6119007,23.8263469,28.1290426,22.2710052,28.8534663,0.00109560569,24.9930675,32.4378493,5.95177044,4.71188517,0.565766076,-0.000117944211,0.00400577641,,,,,,,,,,,,
2026-07-01 22:40:01.607,608,17.5863898,62.064137,38.5258329,43.5303644,23.8501221,28.4093898,22.2460585,28.9475208,0.00117482707,24.9559039,32.4853381,5.99100738,4.71162521,0.565266141,-0.000117717478,0.00400786715,,,,,,,,,,,,
2026-07-01 22:40:21.607,609,17.5904135,62.1085268,38.2971114,43.4419649,23.8401223,28.4619696,22.2361858,28.9935681,0.0027113733,24.9415121,32.5410908,6.19543569,4.71169266,0.564109192,-0.000117009963,0.00400898017,,,,,,,,,,,,
2026-07-01 22:40:41.624,610,17.5751564,62.2793441,38.0379236,43.354222,23.8475137,28.4365228,22.2031434,29.0860227,0.00678391829,24.9474658,32.5924566,6.04426994,4.71178219,0.565901481,-0.000114704391,0.00400731666,,,,,,,,,,,,
2026-07-01 22:41:01.618,611,17.5956372,62.8821206,37.7417734,43.267701,23.8500808,28.3735026,22.1913069,29.1416343,-0.000206234363,24.8902506,32.6430422,5.99152141,4.71154898,0.567870809,-0.000111071204,0.00400804319,,,,,,,,,,,,
2026-07-01 22:41:21.653,612,17.5610963,63.4935079,37.4111292,43.181093,23.8916966,28.3220726,22.1835227,29.1309801,0.00834411445,24.9070289,32.7221823,6.02016352,4.71170969,0.561147816,-0.000113808387,0.00400605515,,,,,,,,,,,,
2026-07-01 22:41:41.607,613,17.4898168,63.7732763,37.0413579,43.1017147,23.8471545,28.3867608,22.1900552,29.2564056,0.00578219043,24.8740302,32.7857686,6.13554015,4.70946437,0.560646177,-0.000120558466,0.00400698962,,,,,,,,,,,,
2026-07-01 22:42:01.607,614,17.4369982,63.8735563,36.6403864,43.0236291,23.8527795,28.4924831,22.13528,29.3225608,0.00639172088,24.9081443,32.8653519,6.07363552,4.70282544,0.56203342,-0.000122582671,0.00400793075,,,,,,,,,,,,
2026-07-01 22:42:21.622,615,17.3794948,64.3064696,36.2138655,42.9497567,23.8594936,28.5318732,22.1459266,29.3765869,0.00325187318,24.8928401,32.8756397,5.87250942,4.69242082,0.559369406,-0.00011729133,0.00400757268,,,,,,,,,,,,
2026-07-01 22:42:41.621,616,17.4153117,65.0414271,35.7711653,42.8847427,23.8658037,28.5054055,22.1354464,29.4399887,0.00379154337,24.8988278,32.967845,6.24949631,4.68869761,0.561979046,-0.00012021427,0.00400856822,,,,,,,,,,,,
2026-07-01 22:43:01.607,617,17.3550778,65.5773116,35.3132714,42.8223233,23.8789132,28.467507,22.117588,29.5110019,0.000735083975,24.9136631,33.0503281,5.86553382,4.68851056,0.560343892,-0.000116119422,0.00400619348,,,,,,,,,,,,
2026-07-01 22:43:21.618,618,17.277669,65.9502154,34.8503962,42.7646694,23.8580675,28.5935585,22.110701,29.6310226,0.00803277023,24.9221426,33.1357673,6.10710459,4.6888627,0.562496093,-0.000122885891,0.00400554847,,,,,,,,,,,,
2026-07-01 22:43:41.607,619,17.2408805,66.1444639,34.3892286,42.714035,23.8502724,28.5220834,22.062687,29.6792836,0.0040605752,24.9297729,33.1799416,5.97353194,4.68871626,0.56054676,-0.000119241777,0.00400619545,,,,,,,,,,,,
2026-07-01 22:44:01.629,620,17.1649336,66.2948921,33.932532,42.6663514,23.8523028,28.5284587,22.0895349,29.750508,0.00250170522,24.9134236,33.1925885,6.02100729,4.68881713,0.561748037,-0.00011679962,0.0040088792,,,,,,,,,,,,
2026-07-01 22:44:21.607,621,17.1212612,66.2917165,33.4863134,42.6200662,23.8538452,28.6292014,22.0528384,29.8745795,0.00397468175,24.9076766,33.2045985,6.05202608,4.68869807,0.564029278,-0.00012029349,0.00400767561,,,,,,,,,,,,
2026-07-01 22:44:41.607,622,17.128141,65.9321902,33.0510963,42.58055,23.8470849,28.6171689,21.9915027,29.9543961,0.00324167087,24.9162637,33.2115806,6.14859455,4.68861657,0.566360233,-0.000113857558,0.00400887724,,,,,,,,,,,,
2026-07-01 22:45:01.642,623,17.1189054,65.3201119,32.6317449,42.5443411,23.832406,28.5028297,22.0138656,30.0202426,0.000739749599,24.8544238,33.1865386,6.07828072,4.68867868,0.566188448,-0.000118580701,0.00400514778,,,,,,,,,,,,
2026-07-01 22:45:21.607,624,17.1101161,64.951535,32.2280162,42.5072345,23.8594578,28.4648349,22.0056497,30.0805366,0.00749071665,24.8716774,33.1301322,6.17043442,4.68771732,0.567029988,-0.000120796126,0.00400577225,,,,,,,,,,,,
2026-07-01 22:45:41.607,625,17.0915192,64.5352516,31.8382326,42.4701581,23.8456004,28.5208317,21.9944041,30.1268382,0.0014676214,24.7880248,33.0523961,5.87543845,4.68871757,0.563266401,-0.000111740475,0.00400687183,,,,,,,,,,,,
2026-07-01 22:46:01.609,626,17.1468955,64.0351712,31.466195,42.4393744,23.8286186,28.5816017,21.9777467,30.1635014,0.00693682435,24.7774147,33.0705188,6.12663719,4.68859284,0.565328601,-0.000117094646,0.0040080516,,,,,,,,,,,,
2026-07-01 22:46:21.633,627,17.2011895,63.9155472,31.1100363,42.4036845,23.8312157,28.4903077,21.9600388,30.2480286,0.0064845645,24.7129669,33.0418325,6.00319042,4.68664819,0.568282806,-0.000114087023,0.00400777821,,,,,,,,,,,,
2026-07-01 22:46:41.607,628,17.244169,63.9036717,30.7729281,42.3691011,23.8082316,28.4802957,21.961678,30.3107107,0.000309188363,24.7026156,33.1146366,5.9002716,4.6881138,0.565278876,-0.000119493096,0.00400772554,,,,,,,,,,,,
2026-07-01 22:47:01.607,629,17.2993736,63.984108,30.4479431,42.3355053,23.8350379,28.7068892,21.9594808,30.3125683,0.00514052235,24.6447302,33.133215,6.03765126,4.67039419,0.564057506,-0.000117654648,0.00400653418,,,,,,,,,,,,
2026-07-01 22:47:21.607,630,17.3077377,63.9262187,30.1398713,42.2981751,23.820964,28.7999191,21.9376665,30.3455019,0.00656944898,24.645476,33.1986694,6.05024226,4.66768633,0.561194835,-0.000119001386,0.0040057987,,,,,,,,,,,,
2026-07-01 22:47:41.607,631,17.3010394,63.9731414,29.8429195,42.2631765,23.8236284,28.8310212,21.9052541,30.3723607,0.000166769621,24.5964932,33.2415498,6.04426684,4.66545649,0.562964162,-0.0001161003,0.00400630625,,,,,,,,,,,,
2026-07-01 22:48:01.607,632,17.3054003,63.9293545,29.5622213,42.2280416,23.8172788,28.879077,21.9101648,30.4250449,0.00188946504,24.6071265,33.2784218,6.00862373,4.66553994,0.56310799,-0.0001203891,0.00400701934,,,,,,,,,,,,
2026-07-01 22:48:21.607,633,17.3280238,63.8434048,29.2947275,42.1921279,23.8361608,29.0030671,21.9101223,30.5089173,0.00267760843,24.588999,33.2976999,5.91324541,4.66544465,0.562935223,-0.000117444306,0.00400755607,,,,,,,,,,,,
2026-07-01 22:48:41.607,634,17.2970403,64.0806021,29.0356784,42.1524503,23.819225,29.1073118,21.8875863,30.5398343,0.000897408613,24.5739621,33.3401495,5.99053236,4.66581113,0.564323434,-0.000116723132,0.00400866624,,,,,,,,,,,,
2026-07-01 22:49:01.608,635,17.2771399,64.0558998,28.7899409,42.115913,23.8236691,28.988651,21.876666,30.6103663,0.00686600339,24.5578156,33.3970369,5.99493448,4.66568085,0.563133637,-0.000118870264,0.00400690832,,,,,,,,,,,,
2026-07-01 22:49:21.634,636,17.2676804,64.2392878,28.5540058,42.0740895,23.8237151,28.9742721,21.864935,30.7115142,0.00616741469,24.5508982,33.4514949,6.1540781,4.66567874,0.562621775,-0.000119094265,0.00400683653,,,,,,,,,,,,
2026-07-01 22:49:41.620,637,17.2595631,64.1216568,28.3251466,42.0340029,23.8206426,29.0926497,21.8577338,30.7521024,-0.000149058637,24.5274471,33.4672321,6.06344318,4.66577001,0.564176092,-0.000112439796,0.00400687128,,,,,,,,,,,,
2026-07-01 22:50:01.607,638,17.2428424,64.060786,28.1097933,41.9936314,23.8387699,29.1656007,21.8421998,30.8153612,0.00454356611,24.5320622,33.4765441,6.07217951,4.6656211,0.5660826,-0.000118987728,0.00400757431,,,,,,,,,,,,
2026-07-01 22:50:21.607,639,17.2149577,64.2898038,27.9011334,41.9518511,23.8152542,29.172595,21.8167695,30.8738496,0.00797081396,24.4979552,33.5408388,6.08383499,4.66571226,0.566283891,-0.000113343995,0.00400865564,,,,,,,,,,,,
2026-07-01 22:50:41.608,640,17.2635362,64.3554868,27.6999709,41.9121882,23.8052297,29.2158741,21.809532,30.9210063,-0.00019668937,24.489443,33.5585558,6.22160137,4.66564388,0.564533783,-0.000117725673,0.00400595003,,,,,,,,,,,,
2026-07-01 22:51:01.607,641,17.2086741,64.3048846,27.5070445,41.8661572,23.8089611,29.2860468,21.7830342,31.0145866,0.00206974199,24.4489515,33.6028423,6.01347449,4.66552703,0.562755373,-0.000112928774,0.00400569686,,,,,,,,,,,,
2026-07-01 22:51:21.619,642,17.1982644,64.1143119,27.3237147,41.8209237,23.8153585,29.1653984,21.7986639,31.1056749,0.00484368754,24.4410245,33.5761503,6.04064224,4.6656361,0.562706648,-0.000115649566,0.0040072582,,,,,,,,,,,,
2026-07-01 22:51:41.607,643,17.2102926,64.3440378,27.1443318,41.7790504,23.8085646,29.0471376,21.7696875,31.1197598,0.00637230453,24.4354251,33.6078032,6.26142586,4.66583024,0.567102181,-0.000115562151,0.00400724596,,,,,,,,,,,,
2026-07-01 22:52:01.628,644,17.2742591,65.1533271,26.972767,41.7341867,23.7914934,29.1164874,21.7795706,31.3485619,0.000175450439,24.3656409,33.7332568,0.195943666,4.65522743,0.411580281,-0.000115854445,0.00400778804,,,,,,,,,,,,
2026-07-01 22:52:21.610,645,17.3271668,65.5423306,26.8075923,41.6917139,23.8053736,29.0636707,21.8199187,31.6046198,0.00337693259,24.3337661,33.8763126,0.0233876516,4.67677415,0.400011454,-0.000118225578,0.00400771713,,,,,,,,,,,,
2026-07-01 22:52:41.622,646,17.2961826,65.5555451,26.6449474,41.6489444,23.8042961,28.9452829,21.8242876,31.6721705,0.00267588697,24.2372062,34.6645936,0.022953872,4.67680923,0.399975576,-0.000120665003,0.00400803368,,,,,,,,,,,,
2026-07-01 22:53:01.641,647,17.3693777,65.4484094,26.4915087,41.6011927,23.7918313,28.9513113,21.8318496,31.6690092,0.00647248904,24.1781482,36.4541562,0.0231089377,4.6999772,0.399957309,-0.00011687884,0.00400547952,,,,,,,,,,,,
2026-07-01 22:53:21.642,648,17.4136141,65.3120742,26.3398822,41.5597205,23.7703526,28.9511407,21.8681614,31.6584377,0.00404496719,24.0516359,38.2268517,0.0229891381,4.69975433,0.399960796,-0.000120186952,0.00400639454,,,,,,,,,,,,
2026-07-01 22:53:41.607,649,17.4640694,65.1705435,26.1930862,41.5159241,23.7474985,28.8823785,21.9172784,31.6065764,0.00751408614,23.9510934,39.8410689,0.0229990676,4.70001021,0.399962336,-0.000119113387,0.00400593889,,,,,,,,,,,,
2026-07-01 22:54:01.647,650,17.5035612,64.9823739,26.0502619,41.4764626,23.7578158,28.8476956,21.9674774,31.5419866,0.0031617439,23.829153,41.0588655,0.0229787507,4.71681254,0.399971796,-0.000119184411,0.00400866853,,,,,,,,,,,,
2026-07-01 22:54:21.609,651,17.5612673,64.842212,25.9143856,41.4333925,23.7574766,28.9010385,21.9731537,31.4956481,0.000527243074,23.7382764,42.073712,0.0229571535,4.72285792,0.399968153,-0.000116316106,0.00400843306,,,,,,,,,,,,
2026-07-01 22:54:41.607,652,17.5611475,64.6660255,25.7807873,41.3921008,23.6879144,28.8627417,22.0036283,31.3523477,0.00765711165,23.6614678,42.837595,0.0229552698,4.72263164,0.399945772,-0.000114657952,0.00400760458,,,,,,,,,,,,
2026-07-01 22:55:01.634,653,17.6562721,64.4064781,25.6528633,41.352171,23.6972126,28.6899647,22.0770822,31.2961993,0.00483570082,23.5191739,43.510671,0.0229126728,4.72279356,0.399966406,-0.000118553384,0.00400653058,,,,,,,,,,,,
2026-07-01 22:55:21.607,654,17.6946744,64.2216421,25.5234353,41.3133476,23.6870337,28.582529,22.1211054,31.2004631,0.00315596359,23.4298954,44.0822463,0.0228805588,4.72270706,0.399950377,-0.000115089564,0.00400574537,,,,,,,,,,,,
2026-07-01 22:55:41.640,655,17.7328188,64.0418187,25.402823,41.2769741,23.6878099,28.504713,22.1455451,31.1223588,0.00513084175,23.3610617,44.5487623,0.0228840927,4.72280898,0.399967456,-0.000115469273,0.00400816961,,,,,,,,,,,,
2026-07-01 22:56:01.607,656,17.8064433,63.8368016,25.2848599,41.2367723,23.6612808,28.434125,22.1869031,31.0513371,0.00657281604,23.2675636,44.9548088,0.0229647638,4.72275146,0.399961191,-0.000118455042,0.0040071439,,,,,,,,,,,,
2026-07-01 22:56:21.607,657,17.8504793,63.6496059,25.1691316,41.2008395,23.6631624,28.5037686,22.2072347,30.9419113,0.00619822849,23.1828389,45.316437,0.0230480627,4.72287458,0.399957387,-0.000114942051,0.00400818535,,,,,,,,,,,,
2026-07-01 22:56:41.630,658,17.9021773,63.4846225,25.0576909,41.1685991,23.6254753,28.5559149,22.2681999,30.8653457,0.00278540962,23.0823454,45.6928261,0.0229401159,4.72284562,0.399961221,-0.000115092295,0.00400708348,,,,,,,,,,,,
2026-07-01 22:57:01.610,659,17.9655054,63.2243438,24.9476974,41.1319477,23.6223831,28.5637971,22.3127059,30.7451586,0.00576457138,22.9857058,46.0402101,0.0229544198,4.72288047,0.399965172,-0.000116750449,0.00400647168,,,,,,,,,,,,
2026-07-01 22:57:21.618,660,17.9789335,63.0353921,24.8431564,41.0996782,23.6125315,28.5972533,22.3156333,30.6756143,-0.00030399642,22.9122484,46.2655732,0.0229983437,4.72298701,0.39996804,-0.00011931007,0.00400545701,,,,,,,,,,,,
2026-07-01 22:57:41.607,661,18.0413025,62.8182533,24.7401686,41.0681759,23.6068132,28.6295099,22.3863051,30.6233818,0.00195234984,22.8285579,46.5551937,0.0230244893,4.72304058,0.399967208,-0.000119225387,0.00400804996,,,,,,,,,,,,
2026-07-01 22:58:01.607,662,18.0936964,62.6386791,24.6398876,41.0325066,23.5764326,28.6408432,22.4232084,30.4990503,0.00577516442,22.7438347,46.8232265,0.0229941087,4.72120606,0.399966749,-0.000122746574,0.00400731021,,,,,,,,,,,,
2026-07-01 22:58:21.608,663,18.1611795,62.4735038,24.5399112,41.0035017,23.5758162,28.6560012,22.45102,30.4363316,0.0076194626,22.6577029,47.048282,0.022988315,4.72276513,0.399967273,-0.000120984615,0.00400756142,,,,,,,,,,,,
